time_s,pos_x_m,pos_y_m,pos_z_m,pitch_rad,cg_body_x_m,cg_body_y_m,cg_body_z_m,nozzle_angle_rad
12.74,736.9201,0,1461.215,1.275471,5.601746,0,0,-0.06832559
12.75,737.9698,0,1463.59,1.27558,5.60179,0,0,-0.06839579
12.76,739.02,0,1465.966,1.27569,5.601835,0,0,-0.06846593
12.77,740.0706,0,1468.345,1.2758,5.60188,0,0,-0.06853605
12.78,741.1217,0,1470.726,1.275909,5.601925,0,0,-0.06860612
12.79,742.1733,0,1473.108,1.276019,5.60197,0,0,-0.06867616
12.8,743.2253,0,1475.493,1.276129,5.602014,0,0,-0.06874615
12.81,744.2778,0,1477.88,1.276239,5.602059,0,0,-0.06881611
12.82,745.3308,0,1480.268,1.276349,5.602104,0,0,-0.06888603
12.83,746.3843,0,1482.659,1.27646,5.602149,0,0,-0.06895591
12.84,747.4382,0,1485.052,1.27657,5.602193,0,0,-0.06902575
12.85,748.4926,0,1487.447,1.27668,5.602238,0,0,-0.06909555
12.86,749.5474,0,1489.844,1.276791,5.602282,0,0,-0.06916531
12.87,750.6027,0,1492.243,1.276901,5.602326,0,0,-0.06923503
12.88,751.6585,0,1494.644,1.277012,5.602371,0,0,-0.06930471
12.89,752.7148,0,1497.047,1.277122,5.602416,0,0,-0.06937435
12.9,753.7715,0,1499.452,1.277233,5.60246,0,0,-0.06944396
12.91,754.8286,0,1501.86,1.277344,5.602505,0,0,-0.06951351
12.92,755.8863,0,1504.269,1.277454,5.602549,0,0,-0.06958304
12.93,756.9443,0,1506.68,1.277565,5.602593,0,0,-0.06965251
12.94,758.0029,0,1509.094,1.277676,5.602638,0,0,-0.06972196
12.95,759.0619,0,1511.509,1.277787,5.602682,0,0,-0.06979135
12.96,760.1213,0,1513.926,1.277899,5.602726,0,0,-0.06986071
12.97,761.1813,0,1516.346,1.27801,5.602771,0,0,-0.06993002
12.98,762.2416,0,1518.767,1.278121,5.602815,0,0,-0.06999929
12.99,763.3025,0,1521.191,1.278232,5.602859,0,0,-0.07006852
13,764.3638,0,1523.617,1.278344,5.602903,0,0,-0.07013771
13.01,765.4255,0,1526.044,1.278455,5.602948,0,0,-0.07020686
13.02,766.4877,0,1528.474,1.278567,5.602992,0,0,-0.07027596
13.03,767.5504,0,1530.906,1.278678,5.603036,0,0,-0.07034502
13.04,768.6134,0,1533.34,1.27879,5.60308,0,0,-0.07041404
13.05,769.6769,0,1535.776,1.278902,5.603125,0,0,-0.07048302
13.06,770.741,0,1538.214,1.279014,5.603168,0,0,-0.07055195
13.07,771.8054,0,1540.654,1.279125,5.603213,0,0,-0.07062085
13.08,772.8703,0,1543.096,1.279237,5.603257,0,0,-0.07068969
13.09,773.9356,0,1545.54,1.279349,5.603301,0,0,-0.0707585
13.1,775.0014,0,1547.986,1.279461,5.603344,0,0,-0.07082725
13.11,776.0676,0,1550.435,1.279574,5.603389,0,0,-0.07089598
13.12,777.1343,0,1552.885,1.279686,5.603433,0,0,-0.07096464
13.13,778.2014,0,1555.337,1.279798,5.603477,0,0,-0.07103328
13.14,779.269,0,1557.792,1.27991,5.60352,0,0,-0.07110186
13.15,780.337,0,1560.248,1.280023,5.603564,0,0,-0.0711704
13.16,781.4055,0,1562.707,1.280135,5.603608,0,0,-0.0712389
13.17,782.4744,0,1565.167,1.280248,5.603652,0,0,-0.07130735
13.18,783.5436,0,1567.63,1.28036,5.603696,0,0,-0.07137575
13.19,784.6135,0,1570.094,1.280473,5.60374,0,0,-0.07144411
13.2,785.6837,0,1572.561,1.280586,5.603784,0,0,-0.07151243
13.21,786.7543,0,1575.03,1.280699,5.603827,0,0,-0.07158069
13.22,787.8254,0,1577.501,1.280811,5.603871,0,0,-0.07164892
13.23,788.8969,0,1579.974,1.280924,5.603915,0,0,-0.0717171
13.24,789.9688,0,1582.449,1.281037,5.603958,0,0,-0.07178523
13.25,791.0413,0,1584.926,1.28115,5.604002,0,0,-0.07185332
13.26,792.1141,0,1587.405,1.281264,5.604045,0,0,-0.07192136
13.27,793.1873,0,1589.886,1.281377,5.604089,0,0,-0.07198935
13.28,794.261,0,1592.369,1.28149,5.604133,0,0,-0.07205729
13.29,795.3351,0,1594.854,1.281603,5.604176,0,0,-0.0721252
13.3,796.4097,0,1597.342,1.281717,5.60422,0,0,-0.07219305
13.31,797.4846,0,1599.831,1.28183,5.604263,0,0,-0.07226086
13.32,798.5601,0,1602.323,1.281944,5.604307,0,0,-0.07232861
13.33,799.6359,0,1604.816,1.282057,5.60435,0,0,-0.07239632
13.34,800.7122,0,1607.312,1.282171,5.604393,0,0,-0.07246399
13.35,801.7889,0,1609.809,1.282285,5.604437,0,0,-0.0725316
13.36,802.866,0,1612.309,1.282398,5.60448,0,0,-0.07259917
13.37,803.9435,0,1614.811,1.282512,5.604524,0,0,-0.07266669
13.38,805.0215,0,1617.314,1.282626,5.604567,0,0,-0.07273415
13.39,806.0999,0,1619.82,1.28274,5.60461,0,0,-0.07280158
13.4,807.1787,0,1622.328,1.282854,5.604653,0,0,-0.07286895
13.41,808.2579,0,1624.838,1.282968,5.604697,0,0,-0.07293628
13.42,809.3376,0,1627.35,1.283082,5.60474,0,0,-0.07300355
13.43,810.4177,0,1629.864,1.283196,5.604783,0,0,-0.07307078
13.44,811.4982,0,1632.38,1.283311,5.604826,0,0,-0.07313796
13.45,812.5791,0,1634.899,1.283425,5.60487,0,0,-0.07320509
13.46,813.6604,0,1637.419,1.283539,5.604913,0,0,-0.07327217
13.47,814.7422,0,1639.941,1.283654,5.604956,0,0,-0.07333919
13.48,815.8243,0,1642.466,1.283768,5.604999,0,0,-0.07340617
13.49,816.9069,0,1644.992,1.283883,5.605042,0,0,-0.0734731
13.5,817.9899,0,1647.521,1.283997,5.605085,0,0,-0.07353997
13.51,819.0734,0,1650.051,1.284112,5.605128,0,0,-0.0736068
13.52,820.1572,0,1652.584,1.284227,5.605171,0,0,-0.07367358
13.53,821.2414,0,1655.119,1.284342,5.605214,0,0,-0.0737403
13.54,822.326,0,1657.656,1.284456,5.605257,0,0,-0.07380697
13.55,823.4111,0,1660.194,1.284571,5.6053,0,0,-0.07387359
13.56,824.4966,0,1662.735,1.284686,5.605343,0,0,-0.07394016
13.57,825.5825,0,1665.278,1.284801,5.605386,0,0,-0.07400668
13.58,826.6688,0,1667.823,1.284916,5.605429,0,0,-0.07407315
13.59,827.7555,0,1670.37,1.285032,5.605472,0,0,-0.07413957
13.6,828.8426,0,1672.92,1.285147,5.605514,0,0,-0.07420593
13.61,829.9301,0,1675.471,1.285262,5.605557,0,0,-0.07427223
13.62,831.0181,0,1678.024,1.285377,5.6056,0,0,-0.0743385
13.63,832.1064,0,1680.579,1.285493,5.605642,0,0,-0.0744047
13.64,833.1951,0,1683.137,1.285608,5.605685,0,0,-0.07447085
13.65,834.2842,0,1685.696,1.285724,5.605728,0,0,-0.07453695
13.66,835.3738,0,1688.258,1.285839,5.605771,0,0,-0.07460299
13.67,836.4637,0,1690.822,1.285955,5.605813,0,0,-0.07466899
13.68,837.554,0,1693.387,1.28607,5.605855,0,0,-0.07473492
13.69,838.6448,0,1695.955,1.286186,5.605898,0,0,-0.0748008
13.7,839.7359,0,1698.525,1.286302,5.605941,0,0,-0.07486664
13.71,840.8275,0,1701.097,1.286417,5.605983,0,0,-0.07493241
13.72,841.9194,0,1703.671,1.286533,5.606026,0,0,-0.07499813
13.73,843.0117,0,1706.247,1.286649,5.606068,0,0,-0.0750638
13.74,844.1044,0,1708.825,1.286765,5.606111,0,0,-0.07512942
13.75,845.1976,0,1711.405,1.286881,5.606153,0,0,-0.07519497
13.76,846.2911,0,1713.987,1.286997,5.606195,0,0,-0.07526047
13.77,847.385,0,1716.572,1.287113,5.606238,0,0,-0.07532592
13.78,848.4793,0,1719.158,1.28723,5.60628,0,0,-0.07539131
13.79,849.574,0,1721.747,1.287346,5.606323,0,0,-0.07545664
13.8,850.6691,0,1724.337,1.287462,5.606365,0,0,-0.07552192
13.81,851.7646,0,1726.93,1.287578,5.606407,0,0,-0.07558715
13.82,852.8604,0,1729.524,1.287695,5.60645,0,0,-0.07565232
13.83,853.9567,0,1732.121,1.287811,5.606492,0,0,-0.07571743
13.84,855.0533,0,1734.72,1.287928,5.606534,0,0,-0.07578249
13.85,856.1504,0,1737.321,1.288044,5.606576,0,0,-0.07584748
13.86,857.2478,0,1739.924,1.288161,5.606618,0,0,-0.07591242
13.87,858.3456,0,1742.529,1.288278,5.60666,0,0,-0.0759773
13.88,859.4438,0,1745.136,1.288394,5.606703,0,0,-0.07604213
13.89,860.5424,0,1747.745,1.288511,5.606745,0,0,-0.07610689
13.9,861.6413,0,1750.356,1.288628,5.606787,0,0,-0.07617161
13.91,862.7407,0,1752.969,1.288745,5.606829,0,0,-0.07623626
13.92,863.8404,0,1755.585,1.288862,5.606871,0,0,-0.07630086
13.93,864.9405,0,1758.202,1.288978,5.606913,0,0,-0.0763654
13.94,866.041,0,1760.822,1.289095,5.606955,0,0,-0.07642987
13.95,867.1418,0,1763.443,1.289212,5.606997,0,0,-0.07649429
13.96,868.2431,0,1766.067,1.28933,5.607038,0,0,-0.07655864
13.97,869.3447,0,1768.693,1.289447,5.60708,0,0,-0.07662295
13.98,870.4467,0,1771.321,1.289564,5.607122,0,0,-0.07668719
13.99,871.5491,0,1773.951,1.289681,5.607164,0,0,-0.07675137
14,872.6518,0,1776.583,1.289798,5.607206,0,0,-0.0768155
14.01,873.7549,0,1779.217,1.289916,5.607248,0,0,-0.07687956
14.02,874.8585,0,1781.853,1.290033,5.60729,0,0,-0.07694356
14.03,875.9623,0,1784.491,1.29015,5.607331,0,0,-0.0770075
14.04,877.0666,0,1787.131,1.290268,5.607373,0,0,-0.07707138
14.05,878.1712,0,1789.773,1.290385,5.607415,0,0,-0.07713521
14.06,879.2762,0,1792.418,1.290503,5.607457,0,0,-0.07719897
14.07,880.3815,0,1795.064,1.290621,5.607498,0,0,-0.07726267
14.08,881.4872,0,1797.713,1.290738,5.60754,0,0,-0.07732631
14.09,882.5933,0,1800.364,1.290856,5.607582,0,0,-0.0773899
14.1,883.6998,0,1803.016,1.290974,5.607623,0,0,-0.07745343
14.11,884.8066,0,1805.671,1.291091,5.607665,0,0,-0.0775169
14.12,885.9138,0,1808.328,1.291209,5.607706,0,0,-0.07758033
14.13,887.0214,0,1810.987,1.291327,5.607748,0,0,-0.07764368
14.14,888.1293,0,1813.648,1.291445,5.607789,0,0,-0.07770698
14.15,889.2376,0,1816.311,1.291563,5.607831,0,0,-0.07777021
14.16,890.3463,0,1818.976,1.291681,5.607872,0,0,-0.07783339
14.17,891.4553,0,1821.643,1.291799,5.607913,0,0,-0.07789651
14.18,892.5647,0,1824.313,1.291917,5.607955,0,0,-0.07795957
14.19,893.6744,0,1826.984,1.292035,5.607996,0,0,-0.07802258
14.2,894.7845,0,1829.658,1.292153,5.608037,0,0,-0.07808553
14.21,895.895,0,1832.333,1.292272,5.608078,0,0,-0.07814841
14.22,897.0058,0,1835.011,1.29239,5.60812,0,0,-0.07821124
14.23,898.117,0,1837.691,1.292508,5.608161,0,0,-0.078274
14.24,899.2285,0,1840.373,1.292627,5.608202,0,0,-0.07833669
14.25,900.3405,0,1843.056,1.292745,5.608243,0,0,-0.07839932
14.26,901.4527,0,1845.742,1.292863,5.608285,0,0,-0.07846189
14.27,902.5653,0,1848.431,1.292982,5.608326,0,0,-0.0785244
14.28,903.6782,0,1851.121,1.2931,5.608367,0,0,-0.07858683
14.29,904.7916,0,1853.813,1.293219,5.608408,0,0,-0.07864921
14.3,905.9052,0,1856.507,1.293338,5.608449,0,0,-0.07871152
14.31,907.0192,0,1859.204,1.293456,5.60849,0,0,-0.07877375
14.32,908.1336,0,1861.902,1.293575,5.608531,0,0,-0.07883593
14.33,909.2484,0,1864.603,1.293694,5.608572,0,0,-0.07889804
14.34,910.3634,0,1867.305,1.293812,5.608613,0,0,-0.07896008
14.35,911.4788,0,1870.01,1.293931,5.608654,0,0,-0.07902206
14.36,912.5946,0,1872.717,1.29405,5.608696,0,0,-0.07908398
14.37,913.7107,0,1875.426,1.294169,5.608736,0,0,-0.07914582
14.38,914.8271,0,1878.137,1.294288,5.608777,0,0,-0.07920759
14.39,915.944,0,1880.85,1.294407,5.608818,0,0,-0.0792693
14.4,917.0611,0,1883.565,1.294526,5.608859,0,0,-0.07933094
14.41,918.1786,0,1886.282,1.294645,5.6089,0,0,-0.0793925
14.42,919.2964,0,1889.002,1.294764,5.60894,0,0,-0.079454
14.43,920.4146,0,1891.723,1.294883,5.608981,0,0,-0.07951542
14.44,921.5331,0,1894.447,1.295002,5.609022,0,0,-0.07957678
14.45,922.652,0,1897.172,1.295121,5.609063,0,0,-0.07963806
14.46,923.7712,0,1899.9,1.29524,5.609103,0,0,-0.07969928
14.47,924.8907,0,1902.63,1.295359,5.609144,0,0,-0.07976042
14.48,926.0106,0,1905.361,1.295479,5.609184,0,0,-0.07982148
14.49,927.1309,0,1908.095,1.295598,5.609225,0,0,-0.07988249
14.5,928.2514,0,1910.831,1.295717,5.609266,0,0,-0.07994341
14.51,929.3723,0,1913.569,1.295837,5.609306,0,0,-0.08000427
14.52,930.4935,0,1916.31,1.295956,5.609347,0,0,-0.08006505
14.53,931.6151,0,1919.052,1.296076,5.609387,0,0,-0.08012576
14.54,932.737,0,1921.796,1.296195,5.609428,0,0,-0.0801864
14.55,933.8592,0,1924.543,1.296315,5.609468,0,0,-0.08024697
14.56,934.9818,0,1927.291,1.296434,5.609509,0,0,-0.08030747
14.57,936.1047,0,1930.042,1.296554,5.609549,0,0,-0.08036789
14.58,937.2278,0,1932.794,1.296673,5.60959,0,0,-0.08042826
14.59,938.3514,0,1935.549,1.296793,5.60963,0,0,-0.08048854
14.6,939.4753,0,1938.306,1.296913,5.60967,0,0,-0.08054875
14.61,940.5995,0,1941.065,1.297032,5.60971,0,0,-0.08060889
14.62,941.7241,0,1943.826,1.297152,5.609751,0,0,-0.08066896
14.63,942.8489,0,1946.589,1.297272,5.609791,0,0,-0.08072896
14.64,943.9741,0,1949.354,1.297392,5.609831,0,0,-0.08078888
14.65,945.0996,0,1952.122,1.297511,5.609871,0,0,-0.08084873
14.66,946.2255,0,1954.891,1.297631,5.609911,0,0,-0.08090851
14.67,947.3516,0,1957.663,1.297751,5.609951,0,0,-0.08096822
14.68,948.4781,0,1960.436,1.297871,5.609992,0,0,-0.08104611
14.69,949.6049,0,1963.212,1.297992,5.610032,0,0,-0.08120008
14.7,950.732,0,1965.99,1.298112,5.610072,0,0,-0.08135197
14.71,951.8594,0,1968.77,1.298233,5.610112,0,0,-0.08150264
14.72,952.9872,0,1971.552,1.298355,5.610152,0,0,-0.08165207
14.73,954.1153,0,1974.336,1.298477,5.610192,0,0,-0.08180025
14.74,955.2437,0,1977.122,1.298599,5.610232,0,0,-0.08194717
14.75,956.3724,0,1979.91,1.298722,5.610272,0,0,-0.08209285
14.76,957.5013,0,1982.7,1.298845,5.610312,0,0,-0.08223727
14.77,958.6307,0,1985.493,1.298968,5.610352,0,0,-0.08238043
14.78,959.7603,0,1988.287,1.299092,5.610392,0,0,-0.08252231
14.79,960.8902,0,1991.084,1.299216,5.610432,0,0,-0.08266293
14.8,962.0204,0,1993.882,1.29934,5.610471,0,0,-0.08280227
14.81,963.1509,0,1996.683,1.299465,5.610511,0,0,-0.08294033
14.82,964.2817,0,1999.486,1.29959,5.610551,0,0,-0.0830771
14.83,965.4128,0,2002.291,1.299715,5.610591,0,0,-0.08321258
14.84,966.5443,0,2005.098,1.299841,5.610631,0,0,-0.08332597
14.85,967.6759,0,2007.907,1.299966,5.61067,0,0,-0.08343158
14.86,968.8079,0,2010.719,1.300092,5.61071,0,0,-0.08353596
14.87,969.9401,0,2013.532,1.300218,5.610749,0,0,-0.08363912
14.88,971.0727,0,2016.347,1.300345,5.610789,0,0,-0.08374105
14.89,972.2055,0,2019.165,1.300471,5.610829,0,0,-0.08384175
14.9,973.3386,0,2021.984,1.300598,5.610868,0,0,-0.0839412
14.91,974.472,0,2024.806,1.300725,5.610908,0,0,-0.0840394
14.92,975.6057,0,2027.63,1.300852,5.610947,0,0,-0.08413636
14.93,976.7397,0,2030.456,1.300979,5.610987,0,0,-0.08423208
14.94,977.8739,0,2033.284,1.301106,5.611026,0,0,-0.08432654
14.95,979.0084,0,2036.114,1.301233,5.611066,0,0,-0.08441973
14.96,980.1431,0,2038.946,1.301361,5.611105,0,0,-0.08451167
14.97,981.2782,0,2041.781,1.301488,5.611145,0,0,-0.08460234
14.98,982.4135,0,2044.617,1.301616,5.611184,0,0,-0.08469175
14.99,983.5491,0,2047.456,1.301744,5.611223,0,0,-0.08479432
15,984.6849,0,2050.296,1.301872,5.611262,0,0,-0.0849295
15.01,985.821,0,2053.139,1.302001,5.611302,0,0,-0.08506327
15.02,986.9573,0,2055.984,1.30213,5.611341,0,0,-0.08519562
15.03,988.0939,0,2058.831,1.302259,5.61138,0,0,-0.08532651
15.04,989.2308,0,2061.679,1.302388,5.61142,0,0,-0.08545597
15.05,990.3679,0,2064.531,1.302518,5.611459,0,0,-0.08558397
15.06,991.5053,0,2067.384,1.302648,5.611498,0,0,-0.08571053
15.07,992.6429,0,2070.239,1.302779,5.611537,0,0,-0.08583564
15.08,993.7808,0,2073.096,1.302909,5.611576,0,0,-0.08595928
15.09,994.9189,0,2075.956,1.30304,5.611615,0,0,-0.08608146
15.1,996.0573,0,2078.817,1.303171,5.611654,0,0,-0.08620217
15.11,997.1958,0,2081.681,1.303302,5.611693,0,0,-0.08632141
15.12,998.3347,0,2084.547,1.303434,5.611732,0,0,-0.08643919
15.13,999.4737,0,2087.414,1.303566,5.611771,0,0,-0.0865555
15.14,1000.613,0,2090.284,1.303698,5.61181,0,0,-0.08667032
15.15,1001.753,0,2093.156,1.30383,5.611849,0,0,-0.08676694
15.16,1002.892,0,2096.031,1.303962,5.611888,0,0,-0.08685727
15.17,1004.032,0,2098.906,1.304095,5.611927,0,0,-0.08694613
15.18,1005.172,0,2101.785,1.304227,5.611966,0,0,-0.08703353
15.19,1006.313,0,2104.665,1.30436,5.612005,0,0,-0.08711948
15.2,1007.454,0,2107.548,1.304492,5.612043,0,0,-0.08720394
15.21,1008.594,0,2110.432,1.304625,5.612082,0,0,-0.08728695
15.22,1009.736,0,2113.319,1.304758,5.612121,0,0,-0.08736847
15.23,1010.877,0,2116.208,1.304891,5.61216,0,0,-0.08744852
15.24,1012.018,0,2119.098,1.305024,5.612198,0,0,-0.0875271
15.25,1013.16,0,2121.991,1.305157,5.612237,0,0,-0.08760419
15.26,1014.302,0,2124.886,1.30529,5.612276,0,0,-0.0876798
15.27,1015.444,0,2127.783,1.305423,5.612314,0,0,-0.08775392
15.28,1016.587,0,2130.682,1.305556,5.612353,0,0,-0.08782656
15.29,1017.729,0,2133.583,1.305689,5.612391,0,0,-0.08789771
15.3,1018.872,0,2136.487,1.305823,5.61243,0,0,-0.0879703
15.31,1020.015,0,2139.392,1.305956,5.612469,0,0,-0.08805979
15.32,1021.158,0,2142.3,1.30609,5.612507,0,0,-0.08814734
15.33,1022.301,0,2145.209,1.306223,5.612545,0,0,-0.08823336
15.34,1023.445,0,2148.121,1.306357,5.612584,0,0,-0.08831783
15.35,1024.589,0,2151.035,1.306491,5.612622,0,0,-0.08840077
15.36,1025.733,0,2153.95,1.306624,5.612661,0,0,-0.08848218
15.37,1026.877,0,2156.868,1.306758,5.612699,0,0,-0.08856203
15.38,1028.021,0,2159.788,1.306892,5.612738,0,0,-0.08864035
15.39,1029.165,0,2162.71,1.307026,5.612776,0,0,-0.08871713
15.4,1030.31,0,2165.635,1.30716,5.612814,0,0,-0.08879234
15.41,1031.455,0,2168.561,1.307294,5.612853,0,0,-0.08886601
15.42,1032.6,0,2171.489,1.307429,5.612891,0,0,-0.08893813
15.43,1033.745,0,2174.419,1.307563,5.612929,0,0,-0.0890087
15.44,1034.89,0,2177.352,1.307697,5.612967,0,0,-0.08907771
15.45,1036.036,0,2180.286,1.307831,5.613005,0,0,-0.08914517
15.46,1037.182,0,2183.223,1.307965,5.613043,0,0,-0.08920217
15.47,1038.328,0,2186.161,1.308099,5.613081,0,0,-0.08924626
15.48,1039.474,0,2189.102,1.308233,5.61312,0,0,-0.08928881
15.49,1040.62,0,2192.045,1.308367,5.613158,0,0,-0.08932985
15.5,1041.766,0,2194.99,1.308501,5.613195,0,0,-0.08936936
15.51,1042.913,0,2197.937,1.308635,5.613234,0,0,-0.08940735
15.52,1044.059,0,2200.886,1.308768,5.613272,0,0,-0.08944382
15.53,1045.206,0,2203.837,1.308902,5.613309,0,0,-0.08947876
15.54,1046.353,0,2206.79,1.309035,5.613348,0,0,-0.08951219
15.55,1047.5,0,2209.745,1.309168,5.613385,0,0,-0.0895441
15.56,1048.647,0,2212.702,1.309301,5.613423,0,0,-0.08957448
15.57,1049.795,0,2215.662,1.309434,5.613461,0,0,-0.08960334
15.58,1050.942,0,2218.623,1.309566,5.613499,0,0,-0.08963068
15.59,1052.09,0,2221.587,1.309699,5.613537,0,0,-0.08965651
15.6,1053.238,0,2224.552,1.309831,5.613575,0,0,-0.08968081
15.61,1054.386,0,2227.52,1.309963,5.613612,0,0,-0.0897036
15.62,1055.534,0,2230.49,1.310095,5.61365,0,0,-0.08971173
15.63,1056.682,0,2233.461,1.310227,5.613688,0,0,-0.08970997
15.64,1057.831,0,2236.435,1.310358,5.613725,0,0,-0.08970682
15.65,1058.979,0,2239.411,1.310489,5.613763,0,0,-0.08970226
15.66,1060.128,0,2242.389,1.31062,5.613801,0,0,-0.0896963
15.67,1061.277,0,2245.369,1.31075,5.613838,0,0,-0.08968896
15.68,1062.426,0,2248.351,1.31088,5.613876,0,0,-0.08968024
15.69,1063.575,0,2251.335,1.31101,5.613913,0,0,-0.08967011
15.7,1064.724,0,2254.321,1.311139,5.613951,0,0,-0.0896586
15.71,1065.873,0,2257.31,1.311268,5.613988,0,0,-0.08964573
15.72,1067.023,0,2260.3,1.311397,5.614026,0,0,-0.08963146
15.73,1068.172,0,2263.292,1.311525,5.614063,0,0,-0.08961582
15.74,1069.322,0,2266.287,1.311653,5.6141,0,0,-0.08959882
15.75,1070.472,0,2269.283,1.311781,5.614138,0,0,-0.08958043
15.76,1071.622,0,2272.281,1.311908,5.614175,0,0,-0.08956069
15.77,1072.772,0,2275.282,1.312035,5.614213,0,0,-0.08953959
15.78,1073.922,0,2278.285,1.312162,5.61425,0,0,-0.08954362
15.79,1075.072,0,2281.289,1.312288,5.614287,0,0,-0.089559
15.8,1076.222,0,2284.296,1.312415,5.614324,0,0,-0.08957286
15.81,1077.373,0,2287.305,1.312541,5.614362,0,0,-0.08958523
15.82,1078.524,0,2290.316,1.312666,5.614399,0,0,-0.08959608
15.83,1079.674,0,2293.329,1.312792,5.614436,0,0,-0.08960541
15.84,1080.825,0,2296.344,1.312917,5.614473,0,0,-0.08961325
15.85,1081.976,0,2299.361,1.313043,5.61451,0,0,-0.08961959
15.86,1083.127,0,2302.38,1.313168,5.614547,0,0,-0.08962443
15.87,1084.278,0,2305.401,1.313292,5.614584,0,0,-0.08962779
15.88,1085.429,0,2308.424,1.313417,5.614621,0,0,-0.08962965
15.89,1086.58,0,2311.449,1.313541,5.614658,0,0,-0.08963002
15.9,1087.732,0,2314.476,1.313665,5.614696,0,0,-0.08962893
15.91,1088.883,0,2317.505,1.313789,5.614732,0,0,-0.08962634
15.92,1090.035,0,2320.537,1.313912,5.614769,0,0,-0.08962227
15.93,1091.186,0,2323.57,1.314035,5.614806,0,0,-0.08961675
15.94,1092.338,0,2326.605,1.314158,5.614843,0,0,-0.08959821
15.95,1093.49,0,2329.643,1.314281,5.61488,0,0,-0.08957142
15.96,1094.642,0,2332.682,1.314403,5.614917,0,0,-0.08954325
15.97,1095.794,0,2335.724,1.314525,5.614954,0,0,-0.08951364
15.98,1096.946,0,2338.768,1.314646,5.61499,0,0,-0.08948264
15.99,1098.098,0,2341.813,1.314767,5.615027,0,0,-0.08945026
16,1099.25,0,2344.861,1.314887,5.615064,0,0,-0.08941647
16.01,1100.403,0,2347.91,1.315007,5.6151,0,0,-0.08938129
16.02,1101.555,0,2350.962,1.315127,5.615137,0,0,-0.08934474
16.03,1102.707,0,2354.016,1.315246,5.615174,0,0,-0.08930682
16.04,1103.86,0,2357.072,1.315365,5.61521,0,0,-0.08926751
16.05,1105.012,0,2360.129,1.315484,5.615247,0,0,-0.08922686
16.06,1106.165,0,2363.189,1.315602,5.615283,0,0,-0.08918485
16.07,1107.318,0,2366.251,1.31572,5.61532,0,0,-0.08914149
16.08,1108.471,0,2369.315,1.315837,5.615356,0,0,-0.08909679
16.09,1109.623,0,2372.381,1.315954,5.615393,0,0,-0.08905075
16.1,1110.776,0,2375.449,1.31607,5.615429,0,0,-0.08899501
16.11,1111.929,0,2378.519,1.316186,5.615466,0,0,-0.08892877
16.12,1113.082,0,2381.591,1.316301,5.615502,0,0,-0.08886133
16.13,1114.235,0,2384.665,1.316416,5.615539,0,0,-0.0887927
16.14,1115.389,0,2387.741,1.31653,5.615575,0,0,-0.08872293
16.15,1116.542,0,2390.819,1.316644,5.615611,0,0,-0.08865198
16.16,1117.695,0,2393.899,1.316757,5.615647,0,0,-0.08857989
16.17,1118.848,0,2396.982,1.31687,5.615684,0,0,-0.08850666
16.18,1120.002,0,2400.066,1.316982,5.61572,0,0,-0.0884323
16.19,1121.155,0,2403.152,1.317093,5.615756,0,0,-0.08835679
16.2,1122.309,0,2406.24,1.317204,5.615792,0,0,-0.08828019
16.21,1123.462,0,2409.331,1.317315,5.615829,0,0,-0.08820247
16.22,1124.616,0,2412.423,1.317425,5.615865,0,0,-0.08812364
16.23,1125.769,0,2415.517,1.317534,5.615901,0,0,-0.08804374
16.24,1126.923,0,2418.614,1.317643,5.615937,0,0,-0.08796275
16.25,1128.077,0,2421.712,1.317751,5.615973,0,0,-0.08788069
16.26,1129.23,0,2424.812,1.317859,5.616009,0,0,-0.08780738
16.27,1130.384,0,2427.915,1.317966,5.616045,0,0,-0.08777324
16.28,1131.538,0,2431.019,1.318074,5.616081,0,0,-0.08773725
16.29,1132.692,0,2434.125,1.31818,5.616117,0,0,-0.0876999
16.3,1133.846,0,2437.234,1.318287,5.616153,0,0,-0.08766119
16.31,1135,0,2440.344,1.318393,5.616189,0,0,-0.08762112
16.32,1136.154,0,2443.457,1.318499,5.616225,0,0,-0.08757973
16.33,1137.308,0,2446.571,1.318604,5.616261,0,0,-0.08753698
16.34,1138.462,0,2449.687,1.318709,5.616296,0,0,-0.08749291
16.35,1139.616,0,2452.806,1.318814,5.616332,0,0,-0.08744753
16.36,1140.77,0,2455.926,1.318918,5.616368,0,0,-0.08740083
16.37,1141.924,0,2459.049,1.319022,5.616404,0,0,-0.08735283
16.38,1143.078,0,2462.173,1.319126,5.616439,0,0,-0.08730354
16.39,1144.233,0,2465.3,1.319229,5.616475,0,0,-0.08725296
16.4,1145.387,0,2468.428,1.319332,5.61651,0,0,-0.08720109
16.41,1146.541,0,2471.559,1.319434,5.616546,0,0,-0.08714796
16.42,1147.695,0,2474.691,1.319536,5.616582,0,0,-0.08709356
16.43,1148.85,0,2477.826,1.319638,5.616617,0,0,-0.08699958
16.44,1150.004,0,2480.962,1.319739,5.616653,0,0,-0.08689666
16.45,1151.158,0,2484.101,1.319839,5.616688,0,0,-0.08679283
16.46,1152.313,0,2487.241,1.319939,5.616724,0,0,-0.08668811
16.47,1153.467,0,2490.384,1.320038,5.616759,0,0,-0.08658251
16.48,1154.621,0,2493.528,1.320136,5.616795,0,0,-0.08647603
16.49,1155.776,0,2496.675,1.320234,5.61683,0,0,-0.08636869
16.5,1156.93,0,2499.823,1.320331,5.616866,0,0,-0.08626051
