time_s,pos_x_m,pos_y_m,pos_z_m,pitch_rad,cg_body_x_m,cg_body_y_m,cg_body_z_m,nozzle_angle_rad,thrust_normalized
14.7795,625.6267,0,2064.324,1.348684,5.61039,0,0,-0.05545345,0.9984629
14.7962,627.0667,0,2069.079,1.34884,5.610456,0,0,-0.05554587,0.9984577
14.8129,628.5073,0,2073.839,1.348994,5.610522,0,0,-0.05563765,0.9984526
14.8296,629.9489,0,2078.605,1.349149,5.610589,0,0,-0.0557288,0.9984475
14.8463,631.3912,0,2083.377,1.349304,5.610655,0,0,-0.05581931,0.9984425
14.863,632.8343,0,2088.154,1.349459,5.610722,0,0,-0.05590921,0.9984375
14.8797,634.2782,0,2092.937,1.349614,5.610788,0,0,-0.05599847,0.9984325
14.8964,635.7228,0,2097.726,1.349768,5.610854,0,0,-0.0560871,0.9984275
14.9131,637.1683,0,2102.52,1.349923,5.61092,0,0,-0.05617509,0.9984226
14.9298,638.6146,0,2107.32,1.350077,5.610986,0,0,-0.05626247,0.9984177
14.9465,640.0616,0,2112.126,1.350232,5.611052,0,0,-0.05634921,0.9984128
14.9632,641.5093,0,2116.937,1.350386,5.611118,0,0,-0.05643534,0.998408
14.9799,642.9579,0,2121.754,1.35054,5.611184,0,0,-0.05652082,0.9984031
14.9966,644.4072,0,2126.577,1.350694,5.611249,0,0,-0.05660569,0.9983983
15.0133,645.8572,0,2131.405,1.350848,5.611315,0,0,-0.05668993,0.9983935
15.03,647.3081,0,2136.239,1.351002,5.61138,0,0,-0.05677354,0.9983888
15.0467,648.7596,0,2141.078,1.351156,5.611446,0,0,-0.05685653,0.9983841
15.0634,650.212,0,2145.923,1.35131,5.611511,0,0,-0.0569389,0.9983794
15.0801,651.665,0,2150.774,1.351464,5.611577,0,0,-0.05702064,0.9983748
15.0968,653.1188,0,2155.631,1.351617,5.611642,0,0,-0.05710175,0.9983701
15.1135,654.5734,0,2160.493,1.351771,5.611707,0,0,-0.05718224,0.9983655
15.1302,656.0287,0,2165.361,1.351924,5.611772,0,0,-0.0572621,0.998361
15.1469,657.4847,0,2170.234,1.352078,5.611837,0,0,-0.05734134,0.9983565
15.1636,658.9414,0,2175.113,1.352231,5.611902,0,0,-0.05741996,0.9983519
15.1803,660.3989,0,2179.998,1.352384,5.611967,0,0,-0.05749794,0.9983475
15.197,661.8571,0,2184.889,1.352538,5.612032,0,0,-0.05757531,0.998343
15.2137,663.3159,0,2189.785,1.352691,5.612097,0,0,-0.05765205,0.9983386
15.2304,664.7755,0,2194.687,1.352844,5.612162,0,0,-0.05772817,0.9983342
15.2471,666.2358,0,2199.594,1.352996,5.612226,0,0,-0.05780365,0.9983298
15.2638,667.6968,0,2204.507,1.353149,5.61229,0,0,-0.05787852,0.9983255
15.2805,669.1586,0,2209.426,1.353302,5.612355,0,0,-0.05795275,0.9983212
15.2972,670.621,0,2214.35,1.353454,5.612419,0,0,-0.05802637,0.9983169
15.3139,672.0841,0,2219.28,1.353607,5.612484,0,0,-0.05809936,0.9983127
15.3306,673.5479,0,2224.216,1.353759,5.612548,0,0,-0.05817171,0.9983085
15.3473,675.0124,0,2229.157,1.353912,5.612612,0,0,-0.05824345,0.9983043
15.364,676.4775,0,2234.104,1.354064,5.612676,0,0,-0.05831455,0.9983002
15.3807,677.9434,0,2239.057,1.354216,5.61274,0,0,-0.05838503,0.9982961
15.3974,679.4099,0,2244.015,1.354368,5.612804,0,0,-0.05845487,0.998292
15.4141,680.8771,0,2248.979,1.35452,5.612868,0,0,-0.05852409,0.998288
15.4308,682.345,0,2253.948,1.354672,5.612932,0,0,-0.05859268,0.9982839
15.4475,683.8135,0,2258.924,1.354824,5.612996,0,0,-0.05866065,0.9982799
15.4642,685.2827,0,2263.905,1.354975,5.61306,0,0,-0.05872798,0.998276
15.4809,686.7526,0,2268.891,1.355127,5.613123,0,0,-0.05879467,0.9982721
15.4976,688.2231,0,2273.883,1.355278,5.613186,0,0,-0.05886074,0.9982682
15.5143,689.6943,0,2278.881,1.35543,5.61325,0,0,-0.05892618,0.9982644
15.531,691.1661,0,2283.885,1.355581,5.613313,0,0,-0.05899098,0.9982606
15.5477,692.6386,0,2288.894,1.355732,5.613377,0,0,-0.05905515,0.9982567
15.5644,694.1117,0,2293.908,1.355883,5.61344,0,0,-0.05911868,0.998253
15.5811,695.5854,0,2298.929,1.356034,5.613503,0,0,-0.05918157,0.9982493
15.5978,697.0598,0,2303.955,1.356185,5.613566,0,0,-0.05924384,0.9982456
15.6145,698.5349,0,2308.986,1.356336,5.613629,0,0,-0.05930547,0.998242
15.6312,700.0105,0,2314.024,1.356487,5.613692,0,0,-0.05936646,0.9982383
15.6479,701.4868,0,2319.067,1.356637,5.613755,0,0,-0.0594268,0.9982347
15.6646,702.9637,0,2324.115,1.356788,5.613818,0,0,-0.05948651,0.9982312
15.6813,704.4412,0,2329.169,1.356938,5.613881,0,0,-0.05954558,0.9982277
15.698,705.9193,0,2334.229,1.357088,5.613943,0,0,-0.05960401,0.9982242
15.7147,707.3981,0,2339.295,1.357238,5.614006,0,0,-0.05966179,0.9982207
15.7314,708.8774,0,2344.366,1.357388,5.614068,0,0,-0.05971893,0.9982173
15.7481,710.3574,0,2349.443,1.357538,5.61413,0,0,-0.05977543,0.998214
15.7648,711.838,0,2354.525,1.357688,5.614193,0,0,-0.05983128,0.9982107
15.7815,713.3192,0,2359.613,1.357838,5.614255,0,0,-0.05989258,0.998207
15.7982,714.8009,0,2364.707,1.357988,5.614317,0,0,-0.05995342,0.9982033
15.8149,716.2833,0,2369.806,1.358137,5.61438,0,0,-0.0600137,0.9981997
15.8316,717.7662,0,2374.911,1.358287,5.614442,0,0,-0.06007339,0.9981961
15.8483,719.2497,0,2380.022,1.358436,5.614504,0,0,-0.06013251,0.9981926
15.865,720.7338,0,2385.138,1.358585,5.614566,0,0,-0.06019105,0.9981891
15.8817,722.2185,0,2390.26,1.358735,5.614628,0,0,-0.060249,0.9981856
15.8984,723.7038,0,2395.388,1.358884,5.614689,0,0,-0.06030636,0.9981821
15.9151,725.1896,0,2400.521,1.359033,5.614751,0,0,-0.06036313,0.9981787
15.9318,726.676,0,2405.66,1.359182,5.614813,0,0,-0.06041931,0.9981753
15.9485,728.163,0,2410.804,1.359331,5.614874,0,0,-0.06047489,0.9981719
15.9652,729.6505,0,2415.954,1.35948,5.614936,0,0,-0.06052987,0.9981686
15.9819,731.1385,0,2421.11,1.359628,5.614997,0,0,-0.06058424,0.9981653
15.9986,732.6272,0,2426.271,1.359777,5.615059,0,0,-0.06063802,0.9981621
16.0153,734.1164,0,2431.438,1.359926,5.61512,0,0,-0.06069118,0.9981589
16.032,735.6061,0,2436.61,1.360074,5.615181,0,0,-0.06074373,0.9981557
16.0487,737.0964,0,2441.789,1.360222,5.615242,0,0,-0.06079566,0.9981525
16.0654,738.5872,0,2446.972,1.360371,5.615303,0,0,-0.06084697,0.9981494
16.0821,740.0786,0,2452.162,1.360519,5.615364,0,0,-0.06089765,0.9981463
16.0988,741.5704,0,2457.357,1.360667,5.615425,0,0,-0.06097144,0.9981418
16.1155,743.0628,0,2462.557,1.360815,5.615486,0,0,-0.06105364,0.9981368
16.1322,744.5557,0,2467.763,1.360963,5.615546,0,0,-0.06113515,0.9981318
16.1489,746.0492,0,2472.975,1.361112,5.615607,0,0,-0.06121599,0.9981269
16.1656,747.5432,0,2478.193,1.36126,5.615668,0,0,-0.06129615,0.998122
16.1823,749.0376,0,2483.416,1.361408,5.615729,0,0,-0.06137566,0.9981171
16.199,750.5326,0,2488.645,1.361557,5.615788,0,0,-0.06145449,0.9981123
16.2157,752.0281,0,2493.879,1.361705,5.615849,0,0,-0.06153269,0.9981074
16.2324,753.524,0,2499.119,1.361854,5.61591,0,0,-0.06161024,0.9981027
16.2491,755.0205,0,2504.364,1.362002,5.61597,0,0,-0.06168716,0.998098
16.2658,756.5175,0,2509.615,1.362151,5.61603,0,0,-0.06176347,0.9980932
16.2825,758.015,0,2514.872,1.362299,5.61609,0,0,-0.06183914,0.9980886
16.2992,759.5129,0,2520.134,1.362448,5.61615,0,0,-0.06191422,0.9980839
16.3159,761.0112,0,2525.402,1.362596,5.61621,0,0,-0.06198869,0.9980793
16.3326,762.5101,0,2530.676,1.362745,5.61627,0,0,-0.06206257,0.9980747
16.3493,764.0095,0,2535.955,1.362893,5.616329,0,0,-0.06213586,0.9980702
16.366,765.5093,0,2541.24,1.363042,5.616389,0,0,-0.06220858,0.9980657
16.3827,767.0096,0,2546.53,1.36319,5.616449,0,0,-0.06228074,0.9980612
16.3994,768.5103,0,2551.826,1.363339,5.616508,0,0,-0.06235232,0.9980567
16.4161,770.0115,0,2557.127,1.363487,5.616568,0,0,-0.06242336,0.9980523
16.4328,771.5131,0,2562.435,1.363636,5.616627,0,0,-0.06249385,0.9980479
16.4495,773.0152,0,2567.747,1.363784,5.616687,0,0,-0.0625638,0.9980435
16.4662,774.5177,0,2573.066,1.363933,5.616746,0,0,-0.06263322,0.9980392
16.4829,776.0206,0,2578.389,1.364081,5.616805,0,0,-0.06270211,0.9980349
16.4996,777.524,0,2583.719,1.36423,5.616864,0,0,-0.06277049,0.9980306
16.5163,779.0278,0,2589.054,1.364378,5.616923,0,0,-0.06283837,0.9980263
16.533,780.5321,0,2594.395,1.364526,5.616982,0,0,-0.06290574,0.9980221
16.5497,782.0368,0,2599.741,1.364675,5.617041,0,0,-0.06297261,0.9980179
16.5664,783.5419,0,2605.093,1.364823,5.6171,0,0,-0.06303899,0.9980137
16.5831,785.0474,0,2610.45,1.364972,5.617158,0,0,-0.06310489,0.9980096
16.5998,786.5533,0,2615.813,1.36512,5.617217,0,0,-0.06317032,0.9980054
16.6165,788.0596,0,2621.182,1.365268,5.617276,0,0,-0.06323528,0.9980013
16.6332,789.5663,0,2626.556,1.365416,5.617334,0,0,-0.06329978,0.9979972
16.6499,791.0735,0,2631.936,1.365565,5.617393,0,0,-0.06336382,0.9979932
16.6666,792.581,0,2637.322,1.365713,5.617451,0,0,-0.0634274,0.9979892
16.6833,794.0889,0,2642.713,1.365861,5.617509,0,0,-0.06349055,0.9979851
16.7,795.5973,0,2648.109,1.366009,5.617568,0,0,-0.06355324,0.9979812
16.7167,797.106,0,2653.511,1.366157,5.617626,0,0,-0.06361552,0.9979772
16.7334,798.6151,0,2658.919,1.366305,5.617683,0,0,-0.06367736,0.9979733
16.7501,800.1246,0,2664.333,1.366453,5.617742,0,0,-0.06373877,0.9979694
16.7668,801.6344,0,2669.751,1.366601,5.6178,0,0,-0.06379977,0.9979655
16.7835,803.1447,0,2675.176,1.366749,5.617857,0,0,-0.06386035,0.9979616
16.8002,804.6552,0,2680.606,1.366897,5.617915,0,0,-0.06392051,0.9979578
16.8169,806.1662,0,2686.042,1.367045,5.617973,0,0,-0.06398028,0.997954
16.8336,807.6776,0,2691.483,1.367193,5.618031,0,0,-0.06403964,0.9979501
16.8503,809.1893,0,2696.93,1.367341,5.618088,0,0,-0.0640986,0.9979464
16.867,810.7013,0,2702.383,1.367488,5.618145,0,0,-0.06415716,0.9979426
16.8837,812.2137,0,2707.841,1.367636,5.618203,0,0,-0.06421532,0.9979389
16.9004,813.7265,0,2713.304,1.367784,5.61826,0,0,-0.0642731,0.9979352
16.9171,815.2396,0,2718.773,1.367931,5.618317,0,0,-0.06433049,0.9979315
16.9338,816.7531,0,2724.248,1.368079,5.618374,0,0,-0.06438749,0.9979278
16.9505,818.2669,0,2729.729,1.368227,5.618432,0,0,-0.06444411,0.9979242
16.9672,819.7811,0,2735.215,1.368374,5.618488,0,0,-0.06450035,0.9979206
16.9839,821.2956,0,2740.706,1.368521,5.618545,0,0,-0.0645562,0.997917
17.0006,822.8104,0,2746.203,1.368669,5.618602,0,0,-0.06461167,0.9979134
17.0173,824.3256,0,2751.706,1.368816,5.618659,0,0,-0.06466677,0.9979098
17.034,825.8411,0,2757.215,1.368963,5.618716,0,0,-0.06472149,0.9979063
17.0507,827.3569,0,2762.729,1.369111,5.618772,0,0,-0.06477582,0.9979028
17.0674,828.873,0,2768.248,1.369258,5.618829,0,0,-0.06482979,0.9978993
17.0841,830.3895,0,2773.773,1.369405,5.618885,0,0,-0.06488337,0.9978958
17.1008,831.9064,0,2779.304,1.369552,5.618941,0,0,-0.06493657,0.9978924
17.1175,833.4235,0,2784.84,1.369699,5.618998,0,0,-0.0649894,0.9978889
17.1342,834.9409,0,2790.382,1.369846,5.619054,0,0,-0.06504183,0.9978855
17.1509,836.4587,0,2795.929,1.369993,5.61911,0,0,-0.0650939,0.9978821
17.1676,837.9767,0,2801.483,1.37014,5.619166,0,0,-0.06514557,0.9978788
17.1843,839.4951,0,2807.041,1.370287,5.619222,0,0,-0.06519685,0.9978755
17.201,841.0137,0,2812.605,1.370434,5.619278,0,0,-0.06524775,0.9978721
17.2177,842.5327,0,2818.175,1.37058,5.619334,0,0,-0.06529825,0.9978688
17.2344,844.052,0,2823.751,1.370727,5.61939,0,0,-0.06534836,0.9978656
17.2511,845.5716,0,2829.332,1.370873,5.619445,0,0,-0.06539807,0.9978623
17.2678,847.0915,0,2834.918,1.37102,5.619501,0,0,-0.06544738,0.9978591
17.2845,848.6117,0,2840.511,1.371166,5.619556,0,0,-0.06549628,0.9978559
17.3012,850.1321,0,2846.109,1.371313,5.619612,0,0,-0.06554477,0.9978527
17.3179,851.6529,0,2851.712,1.371459,5.619667,0,0,-0.06559285,0.9978496
17.3346,853.174,0,2857.321,1.371606,5.619722,0,0,-0.0656405,0.9978464
17.3513,854.6953,0,2862.936,1.371752,5.619778,0,0,-0.06568773,0.9978433
17.368,856.2169,0,2868.556,1.371898,5.619833,0,0,-0.06573452,0.9978403
17.3847,857.7388,0,2874.182,1.372044,5.619888,0,0,-0.06578089,0.9978372
17.4014,859.261,0,2879.813,1.37219,5.619943,0,0,-0.0658268,0.9978342
17.4181,860.7834,0,2885.45,1.372336,5.619998,0,0,-0.06587226,0.9978312
17.4348,862.3062,0,2891.093,1.372482,5.620052,0,0,-0.06591727,0.9978282
17.4515,863.8292,0,2896.741,1.372628,5.620107,0,0,-0.06596181,0.9978253
17.4682,865.3525,0,2902.395,1.372774,5.620162,0,0,-0.06600588,0.9978224
17.4849,866.8761,0,2908.054,1.372919,5.620217,0,0,-0.06604947,0.9978195
17.5016,868.3999,0,2913.719,1.373065,5.620271,0,0,-0.06609257,0.9978167
17.5183,869.924,0,2919.39,1.373211,5.620326,0,0,-0.06613518,0.9978139
17.535,871.4484,0,2925.067,1.373356,5.62038,0,0,-0.06617728,0.9978111
17.5517,872.973,0,2930.749,1.373502,5.620434,0,0,-0.06621887,0.9978083
17.5684,874.4979,0,2936.436,1.373647,5.620488,0,0,-0.06625993,0.9978056
17.5851,876.0231,0,2942.129,1.373793,5.620543,0,0,-0.06630046,0.9978029
17.6018,877.5485,0,2947.828,1.373938,5.620596,0,0,-0.06634044,0.9978003
17.6185,879.0742,0,2953.532,1.374083,5.62065,0,0,-0.06637987,0.9977977
17.6352,880.6002,0,2959.242,1.374228,5.620704,0,0,-0.06641903,0.997795
17.6519,882.1264,0,2964.958,1.374373,5.620758,0,0,-0.06645769,0.9977925
17.6686,883.6528,0,2970.679,1.374518,5.620812,0,0,-0.06649577,0.99779
17.6853,885.1796,0,2976.406,1.374663,5.620865,0,0,-0.06653325,0.9977875
17.702,886.7065,0,2982.139,1.374808,5.620919,0,0,-0.06657016,0.997785
17.7187,888.2338,0,2987.877,1.374952,5.620973,0,0,-0.06660645,0.9977826
17.7354,889.7612,0,2993.621,1.375097,5.621026,0,0,-0.06664216,0.9977802
17.7521,891.2889,0,2999.37,1.375242,5.621079,0,0,-0.06667776,0.9977779
17.7688,892.8169,0,3005.125,1.375386,5.621132,0,0,-0.06671306,0.9977755
17.7855,894.3452,0,3010.886,1.37553,5.621186,0,0,-0.06674805,0.9977732
17.8022,895.8736,0,3016.653,1.375675,5.621239,0,0,-0.0667827,0.9977708
17.8189,897.4023,0,3022.425,1.375819,5.621292,0,0,-0.06681702,0.9977686
17.8356,898.9313,0,3028.202,1.375963,5.621345,0,0,-0.06685103,0.9977663
17.8523,900.4604,0,3033.986,1.376107,5.621397,0,0,-0.0668847,0.9977641
17.869,901.9899,0,3039.775,1.376251,5.62145,0,0,-0.06691805,0.9977618
17.8857,903.5195,0,3045.569,1.376395,5.621503,0,0,-0.06695108,0.9977596
17.9024,905.0494,0,3051.369,1.376539,5.621555,0,0,-0.06698378,0.9977574
17.9191,906.5795,0,3057.175,1.376683,5.621608,0,0,-0.06701616,0.9977552
17.9358,908.1098,0,3062.987,1.376827,5.621661,0,0,-0.06704823,0.9977531
17.9525,909.6404,0,3068.804,1.37697,5.621713,0,0,-0.06707997,0.997751
17.9692,911.1711,0,3074.627,1.377114,5.621766,0,0,-0.06711139,0.9977489
17.9859,912.7021,0,3080.455,1.377257,5.621818,0,0,-0.06714249,0.9977468
18.0026,914.2333,0,3086.289,1.377401,5.62187,0,0,-0.06717326,0.9977447
18.0193,915.7648,0,3092.129,1.377544,5.621922,0,0,-0.06720373,0.9977427
18.036,917.2964,0,3097.974,1.377687,5.621974,0,0,-0.06723388,0.9977406
18.0527,918.8282,0,3103.825,1.377831,5.622025,0,0,-0.06726371,0.9977387
18.0694,920.3603,0,3109.682,1.377974,5.622077,0,0,-0.06729322,0.9977367
18.0861,921.8926,0,3115.544,1.378117,5.622129,0,0,-0.06732242,0.9977347
18.1028,923.425,0,3121.412,1.37826,5.622181,0,0,-0.06735129,0.9977328
18.1195,924.9577,0,3127.285,1.378403,5.622233,0,0,-0.06737986,0.9977309
18.1362,926.4906,0,3133.165,1.378546,5.622284,0,0,-0.06740811,0.9977289
18.1529,928.0236,0,3139.049,1.378688,5.622335,0,0,-0.06743605,0.997727
18.1696,929.5569,0,3144.94,1.378831,5.622387,0,0,-0.06746368,0.9977252
18.1863,931.0904,0,3150.836,1.378974,5.622438,0,0,-0.06749099,0.9977233
18.203,932.624,0,3156.738,1.379116,5.622489,0,0,-0.067518,0.9977216
18.2197,934.1578,0,3162.645,1.379259,5.62254,0,0,-0.0675447,0.9977197
18.2364,935.6919,0,3168.558,1.379401,5.622591,0,0,-0.06757108,0.9977179
18.2531,937.2261,0,3174.477,1.379543,5.622643,0,0,-0.06759716,0.9977162
18.2698,938.7605,0,3180.401,1.379686,5.622693,0,0,-0.06762293,0.9977145
18.2865,940.2951,0,3186.331,1.379828,5.622744,0,0,-0.06764839,0.9977127
18.3032,941.8298,0,3192.267,1.37997,5.622795,0,0,-0.06767354,0.997711
18.3199,943.3647,0,3198.208,1.380112,5.622846,0,0,-0.06769839,0.9977093
18.3366,944.8999,0,3204.155,1.380254,5.622896,0,0,-0.06772292,0.9977077
18.3533,946.4352,0,3210.108,1.380396,5.622946,0,0,-0.06774716,0.9977061
18.37,947.9706,0,3216.066,1.380538,5.622997,0,0,-0.06777109,0.9977044
18.3867,949.5062,0,3222.03,1.38068,5.623047,0,0,-0.06779473,0.9977028
18.4034,951.0421,0,3227.999,1.380821,5.623097,0,0,-0.06781805,0.9977012
18.4201,952.578,0,3233.974,1.380963,5.623147,0,0,-0.06784108,0.9976997
18.4368,954.1141,0,3239.955,1.381104,5.623198,0,0,-0.0678638,0.9976981
18.4535,955.6505,0,3245.942,1.381246,5.623248,0,0,-0.06788622,0.9976966
18.4702,957.1869,0,3251.934,1.381387,5.623297,0,0,-0.06790835,0.9976951
18.4869,958.7234,0,3257.931,1.381529,5.623347,0,0,-0.06793016,0.9976937
18.5036,960.2603,0,3263.935,1.38167,5.623397,0,0,-0.06795169,0.9976922
18.5203,961.7972,0,3269.944,1.381811,5.623446,0,0,-0.06797291,0.9976907
18.537,963.3342,0,3275.958,1.381953,5.623496,0,0,-0.06799384,0.9976893
18.5537,964.8715,0,3281.979,1.382094,5.623546,0,0,-0.06801448,0.9976879
18.5704,966.4088,0,3288.005,1.382235,5.623595,0,0,-0.06803482,0.9976865
18.5871,967.9464,0,3294.037,1.382376,5.623644,0,0,-0.06805486,0.9976851
18.6038,969.484,0,3300.074,1.382517,5.623693,0,0,-0.06807461,0.9976838
18.6205,971.0218,0,3306.117,1.382657,5.623743,0,0,-0.06809406,0.9976825
18.6372,972.5598,0,3312.166,1.382798,5.623792,0,0,-0.06811322,0.9976812
18.6539,974.0978,0,3318.22,1.382939,5.623841,0,0,-0.06813209,0.9976799
18.6706,975.636,0,3324.28,1.38308,5.62389,0,0,-0.06815067,0.9976786
18.6873,977.1744,0,3330.345,1.38322,5.623939,0,0,-0.06816896,0.9976774
18.704,978.7129,0,3336.417,1.383361,5.623988,0,0,-0.06818695,0.9976762
18.7207,980.2515,0,3342.493,1.383501,5.624036,0,0,-0.06820466,0.9976749
18.7374,981.7903,0,3348.576,1.383642,5.624085,0,0,-0.06822208,0.9976737
18.7541,983.3292,0,3354.664,1.383782,5.624133,0,0,-0.06823922,0.9976726
18.7708,984.8682,0,3360.758,1.383922,5.624182,0,0,-0.06825607,0.9976715
18.7875,986.4073,0,3366.857,1.384062,5.62423,0,0,-0.06827262,0.9976704
18.8042,987.9466,0,3372.962,1.384203,5.624278,0,0,-0.0682889,0.9976692
18.8209,989.486,0,3379.073,1.384343,5.624326,0,0,-0.06830489,0.9976681
18.8376,991.0255,0,3385.19,1.384483,5.624374,0,0,-0.0683206,0.9976671
18.8543,992.5651,0,3391.312,1.384623,5.624423,0,0,-0.06833602,0.997666
18.871,994.1049,0,3397.44,1.384763,5.624471,0,0,-0.06835116,0.997665
18.8877,995.6447,0,3403.573,1.384902,5.624518,0,0,-0.06836602,0.997664
18.9044,997.1847,0,3409.712,1.385042,5.624566,0,0,-0.0683806,0.997663
18.9211,998.7248,0,3415.857,1.385182,5.624614,0,0,-0.0683949,0.997662
18.9378,1000.265,0,3422.007,1.385322,5.624661,0,0,-0.06840892,0.997661
18.9545,1001.805,0,3428.163,1.385461,5.624709,0,0,-0.06842266,0.9976601
18.9712,1003.346,0,3434.325,1.385601,5.624756,0,0,-0.06843613,0.9976591
18.9879,1004.886,0,3440.493,1.38574,5.624804,0,0,-0.06844931,0.9976583
19.0046,1006.427,0,3446.666,1.38588,5.624851,0,0,-0.06846223,0.9976574
19.0213,1007.968,0,3452.844,1.386019,5.624898,0,0,-0.06847486,0.9976565
19.038,1009.508,0,3459.029,1.386158,5.624945,0,0,-0.06848722,0.9976557
19.0547,1011.049,0,3465.219,1.386298,5.624992,0,0,-0.0684993,0.9976549
19.0714,1012.59,0,3471.415,1.386437,5.625039,0,0,-0.06851112,0.997654
19.0881,1014.131,0,3477.616,1.386576,5.625086,0,0,-0.06852267,0.9976532
19.1048,1015.673,0,3483.823,1.386715,5.625133,0,0,-0.06853394,0.9976525
19.1215,1017.214,0,3490.035,1.386854,5.62518,0,0,-0.06854494,0.9976517
19.1382,1018.755,0,3496.254,1.386993,5.625226,0,0,-0.06855568,0.997651
19.1549,1020.297,0,3502.478,1.387132,5.625273,0,0,-0.06856614,0.9976503
19.1716,1021.838,0,3508.708,1.387271,5.625319,0,0,-0.06857633,0.9976496
19.1883,1023.38,0,3514.943,1.38741,5.625366,0,0,-0.06858626,0.9976489
19.205,1024.922,0,3521.184,1.387549,5.625412,0,0,-0.06859592,0.9976482
19.2217,1026.464,0,3527.431,1.387687,5.625458,0,0,-0.06860533,0.9976476
19.2384,1028.005,0,3533.683,1.387826,5.625504,0,0,-0.0686158,0.9976469
19.2551,1029.547,0,3539.941,1.387965,5.625551,0,0,-0.06862625,0.9976462
19.2718,1031.09,0,3546.205,1.388103,5.625596,0,0,-0.06863648,0.9976454
19.2885,1032.632,0,3552.474,1.388242,5.625642,0,0,-0.06864648,0.9976448
19.3052,1034.174,0,3558.749,1.38838,5.625688,0,0,-0.06865627,0.9976441
19.3219,1035.716,0,3565.03,1.388519,5.625733,0,0,-0.06866582,0.9976434
19.3386,1037.259,0,3571.316,1.388657,5.625779,0,0,-0.06867516,0.9976428
19.3553,1038.801,0,3577.608,1.388795,5.625824,0,0,-0.06868427,0.9976422
19.372,1040.344,0,3583.906,1.388934,5.62587,0,0,-0.06869318,0.9976416
19.3887,1041.886,0,3590.209,1.389072,5.625916,0,0,-0.06870186,0.997641
19.4054,1043.429,0,3596.518,1.38921,5.625961,0,0,-0.06871032,0.9976404
19.4221,1044.971,0,3602.833,1.389348,5.626006,0,0,-0.06871857,0.9976398
19.4388,1046.514,0,3609.153,1.389487,5.626051,0,0,-0.06872661,0.9976392
19.4555,1048.057,0,3615.479,1.389625,5.626096,0,0,-0.06873444,0.9976387
19.4722,1049.6,0,3621.811,1.389763,5.626141,0,0,-0.06874207,0.9976382
19.4889,1051.143,0,3628.148,1.389901,5.626186,0,0,-0.0687495,0.9976377
19.5056,1052.686,0,3634.491,1.390039,5.626231,0,0,-0.06875672,0.9976372
19.5223,1054.229,0,3640.84,1.390177,5.626276,0,0,-0.06876374,0.9976367
19.539,1055.772,0,3647.195,1.390315,5.62632,0,0,-0.06877056,0.9976363
19.5557,1057.315,0,3653.554,1.390453,5.626364,0,0,-0.06877716,0.9976358
19.5724,1058.858,0,3659.92,1.39059,5.626409,0,0,-0.06878358,0.9976354
19.5891,1060.401,0,3666.292,1.390728,5.626453,0,0,-0.0687898,0.9976349
19.6058,1061.945,0,3672.669,1.390866,5.626498,0,0,-0.06879581,0.9976345
19.6225,1063.488,0,3679.052,1.391004,5.626542,0,0,-0.06880162,0.9976341
19.6392,1065.031,0,3685.44,1.391141,5.626586,0,0,-0.06880724,0.9976337
19.6559,1066.575,0,3691.834,1.391279,5.62663,0,0,-0.06881267,0.9976333
19.6726,1068.118,0,3698.234,1.391417,5.626674,0,0,-0.06881791,0.997633
19.6893,1069.662,0,3704.639,1.391554,5.626718,0,0,-0.06882294,0.9976326
19.706,1071.205,0,3711.05,1.391692,5.626761,0,0,-0.06882779,0.9976323
19.7227,1072.749,0,3717.467,1.391829,5.626805,0,0,-0.06883245,0.997632
19.7394,1074.292,0,3723.889,1.391967,5.626849,0,0,-0.06883692,0.9976317
19.7561,1075.836,0,3730.318,1.392104,5.626893,0,0,-0.0688412,0.9976314
19.7728,1077.38,0,3736.751,1.392241,5.626936,0,0,-0.06884529,0.9976311
19.7895,1078.923,0,3743.191,1.392379,5.626979,0,0,-0.06884919,0.9976308
19.8062,1080.467,0,3749.636,1.392516,5.627022,0,0,-0.06885291,0.9976306
19.8229,1082.011,0,3756.087,1.392654,5.627066,0,0,-0.06885644,0.9976304
19.8396,1083.555,0,3762.543,1.392791,5.627109,0,0,-0.06885979,0.9976301
19.8563,1085.098,0,3769.005,1.392928,5.627151,0,0,-0.06886296,0.9976299
19.873,1086.642,0,3775.473,1.393065,5.627194,0,0,-0.06886595,0.9976297
19.8897,1088.186,0,3781.947,1.393203,5.627237,0,0,-0.06886875,0.9976295
19.9064,1089.73,0,3788.426,1.39334,5.62728,0,0,-0.06887138,0.9976293
19.9231,1091.274,0,3794.911,1.393477,5.627323,0,0,-0.06887382,0.9976291
19.9398,1092.818,0,3801.401,1.393614,5.627366,0,0,-0.0688761,0.997629
19.9565,1094.361,0,3807.897,1.393751,5.627408,0,0,-0.0688782,0.9976288
19.9732,1095.905,0,3814.399,1.393888,5.62745,0,0,-0.06888011,0.9976287
19.9899,1097.449,0,3820.907,1.394025,5.627492,0,0,-0.06888186,0.9976286
20.0066,1098.993,0,3827.42,1.394162,5.627535,0,0,-0.06888343,0.9976285
20.0233,1100.537,0,3833.939,1.394299,5.627577,0,0,-0.06888483,0.9976284
20.04,1102.081,0,3840.464,1.394436,5.627619,0,0,-0.06888606,0.9976283
20.0567,1103.625,0,3846.994,1.394573,5.627661,0,0,-0.06888713,0.9976282
20.0734,1105.169,0,3853.53,1.39471,5.627703,0,0,-0.06888802,0.9976282
