time_s,pos_x_m,pos_y_m,pos_z_m,pitch_rad,cg_body_x_m,cg_body_y_m,cg_body_z_m,nozzle_angle_rad,thrust_normalized
0,0,0,-0,1.5707963267949,4.01378774642944,0,0,0,0.969330172070799
0.0166666666666667,-6.59801353627516e-07,0,0.00200937234237762,1.57070781160526,4.0136726697286,0,0,-0.000832701774664351,0.969330208969828
0.0333333333333333,-5.3229885478864e-06,0,0.00808679797287179,1.56997260775927,4.01355727513631,0,0,-0.000789426549945436,0.969330320572348
0.05,-8.74487302570473e-06,0,0.0182335106927552,1.56863237818018,4.01344203948975,0,0,0.000357054905035539,0.969330506900885
0.0666666666666667,4.23053634286996e-06,0,0.0324506998912023,1.56754194261622,4.0133269627889,0,0,0.000708085112027435,0.969330767977062
0.0833333333333333,4.3094122501105e-05,0,0.0507394506934559,1.56698649747016,4.01321156819662,0,0,-8.72084204150333e-05,0.9693311038205
0.1,0.000107526301411894,0,0.0731009249894482,1.56638414199561,4.01309680938721,0,0,-0.000584591012521893,0.96933151445214
0.116666666666667,0.000198864641157949,0,0.0995363263875889,1.56534675820411,4.01298157374064,0,0,-9.41543041558e-05,0.969331999893604
0.133333333333333,0.000326646747402925,0,0.130046720177388,1.56422652045218,4.01286633809408,0,0,0.00043726070210405,0.969332560163883
0.15,0.000501385775169871,0,0.16463320264111,1.56342927202152,4.01275157928467,0,0,0.000198466316871829,0.969333195282453
0.166666666666667,0.000727366259413999,0,0.203296952074401,1.56279044119277,4.01263682047526,0,0,-0.000288985735941124,0.969333905270203
0.183333333333333,0.00100633904800429,0,0.246039065166729,1.56194237684543,4.01252158482869,0,0,-0.000236607755426609,0.969334690146439
0.2,0.00134426641438516,0,0.292860651047321,1.5609121492088,4.01240682601929,0,0,0.000164348096741568,0.969335549930607
0.216666666666667,0.00175028921741643,0,0.343762831916433,1.55999869199986,4.0122922261556,0,0,0.00023546875734167,0.969336484642302
0.233333333333333,0.00223109014123825,0,0.398746647897082,1.55926448113635,4.01217730840047,0,0,-6.21848984567335e-05,0.969337494299526
0.25,0.00279013271516319,0,0.457813218302495,1.55849017803981,4.01206254959106,0,0,-0.000202046309123898,0.969338578921645
0.266666666666667,0.00343191309664055,0,0.520963696586858,1.55756462779873,4.01194826761882,0,0,-5.29375610236888e-06,0.969339738528564
0.283333333333333,0.00416375663529468,0,0.588199098073346,1.55663056632913,4.01183303197225,0,0,0.000160827351106904,0.969340973137563
0.3,0.0049929544072218,0,0.659520480191435,1.5558161791436,4.01171875,0,0,5.1451297074977e-05,0.969342282766607
0.316666666666667,0.00592453167847394,0,0.734928975828292,1.55504423960334,4.01160446802775,0,0,-0.000110932081499778,0.969343667434957
0.333333333333333,0.00696289146497137,0,0.814425625095842,1.55419139223216,4.01148970921834,0,0,-6.96824614068774e-05,0.969345127160081
0.35,0.00811405119211356,0,0.898011487482451,1.55328431284324,4.01137542724609,0,0,7.07181394913958e-05,0.969346661959714
0.366666666666667,0.00938496231690104,0,0.98568764989906,1.55242835859215,4.01126114527384,0,0,7.73496946581977e-05,0.969348271852008
0.383333333333333,0.0107815428187648,0,1.07745511324204,1.55163188392865,4.01114638646444,0,0,-3.21799379688358e-05,0.969349956853443
0.4,0.0123086714070793,0,1.17331494176792,1.55081360958963,4.01103210449219,0,0,-6.81034501275315e-05,0.969351716981575
0.416666666666667,0.013971743421877,0,1.27326823482149,1.54994413102126,4.0109182993571,0,0,8.78710849864636e-06,0.969353552254515
0.433333333333333,0.0157771097391113,0,1.37731596908236,1.5490797430514,4.01080354054769,0,0,5.88330140560116e-05,0.969355462688033
0.45,0.0177309706985301,0,1.48545916778505,1.54825954561069,4.0106897354126,0,0,1.18019830125054e-05,0.969357448298662
0.466666666666667,0.0198387129202856,0,1.5976989159413,1.547449774936,4.01057545344035,0,0,-4.1079812914878e-05,0.969359509103983
0.483333333333333,0.022105600281004,0,1.71403619832394,1.54660992860638,4.0104611714681,0,0,-1.85102461461063e-05,0.969361645119645
0.5,0.0245375014195858,0,1.83447203011374,1.54575549680413,4.01034736633301,0,0,2.98039478646808e-05,0.969363856361766
0.516666666666667,0.0271405386526669,0,1.95900746413478,1.54492298197332,4.01023356119792,0,0,2.53820146617382e-05,0.969366142847066
0.533333333333333,0.0299204097926816,0,2.08764346026849,1.54411027406682,4.01011927922567,0,0,-1.42278247568396e-05,0.969368504590469
0.55,0.0328824856624685,0,2.22038103118016,1.54328777630292,4.01000547409058,0,0,-2.17700128842107e-05,0.969370941607777
0.566666666666667,0.0360323700270603,0,2.3572212280767,1.54244889675447,4.00989166895548,0,0,7.6026771976153e-06,0.969373453915412
0.583333333333333,0.0393759764262336,0,2.49816498997429,1.5416153159735,4.00977738698324,0,0,2.1795186827149e-05,0.969376041527645
0.6,0.0429191133970446,0,2.64321330304361,1.54079832005482,4.00966358184814,0,0,2.41228256541851e-06,0.969378704459522
0.616666666666667,0.0466673006591803,0,2.79236720637519,1.53998381877752,4.00955025355021,0,0,-1.42705655324155e-05,0.969381442726972
0.633333333333333,0.0506260454019631,0,2.94562763598414,1.53915890626837,4.00943644841512,0,0,-3.50937071669952e-06,0.969384256343941
0.65,0.0548010752137697,0,3.10299556574426,1.53833118601814,4.00932264328003,0,0,1.27547251230132e-05,0.96938714532498
0.666666666666667,0.0591981756711151,0,3.26447201197761,1.53751303707445,4.0092093149821,0,0,8.72916808961861e-06,0.969390109685329
0.683333333333333,0.0638229574785945,0,3.43005789316936,1.53670185660919,4.00909550984701,0,0,-5.32421719208905e-06,0.969393149438341
