time_s,pos_x_m,pos_y_m,pos_z_m,pitch_rad,cg_body_x_m,cg_body_y_m,cg_body_z_m,nozzle_angle_rad
78.22,10497.11,0,75262.31,1.568579,4.393365,0,0,-0.0003595685
78.23,10498.09,0,75280.72,1.568589,4.393365,0,0,-0.0003585872
78.24,10499.07,0,75299.13,1.568599,4.393365,0,0,-0.0003576083
78.25,10500.05,0,75317.54,1.56861,4.392389,0,0,-0.0003566316
78.26,10501.04,0,75335.95,1.56862,4.391412,0,0,-0.0003556573
78.27,10502.02,0,75354.34,1.56863,4.391412,0,0,-0.0003546853
78.28,10503,0,75372.75,1.56864,4.391412,0,0,-0.0003537156
78.29,10503.98,0,75391.16,1.56865,4.390436,0,0,-0.0003527482
78.3,10504.96,0,75409.55,1.56866,4.389459,0,0,-0.0003517831
78.31,10505.94,0,75427.96,1.56867,4.390436,0,0,-0.0003508203
78.32,10506.92,0,75446.36,1.56868,4.389459,0,0,-0.0003498598
78.33,10507.9,0,75464.76,1.56869,4.388483,0,0,-0.0003489022
78.34,10508.88,0,75483.16,1.5687,4.387506,0,0,-0.0003479469
78.35,10509.87,0,75501.55,1.56871,4.388483,0,0,-0.000346994
78.36,10510.85,0,75519.95,1.56872,4.387506,0,0,-0.0003460434
78.37,10511.83,0,75538.34,1.568729,4.386529,0,0,-0.000345095
78.38,10512.81,0,75556.73,1.568739,4.385553,0,0,-0.0003441489
78.39,10513.79,0,75575.13,1.568749,4.386529,0,0,-0.0003432051
78.4,10514.77,0,75593.52,1.568759,4.385553,0,0,-0.0003422635
78.41,10515.75,0,75611.91,1.568769,4.384576,0,0,-0.0003413242
78.42,10516.73,0,75630.3,1.568778,4.384576,0,0,-0.0003403872
78.43,10517.71,0,75648.7,1.568788,4.384576,0,0,-0.0003394524
78.44,10518.69,0,75667.09,1.568798,4.3836,0,0,-0.0003385198
78.45,10519.68,0,75685.47,1.568807,4.382623,0,0,-0.0003375895
78.46,10520.66,0,75703.86,1.568817,4.382623,0,0,-0.0003366615
78.47,10521.64,0,75722.24,1.568826,4.382623,0,0,-0.0003357357
78.48,10522.62,0,75740.62,1.568836,4.381647,0,0,-0.0003348121
78.49,10523.6,0,75759.01,1.568846,4.38067,0,0,-0.0003338908
78.5,10524.58,0,75777.39,1.568855,4.38067,0,0,-0.0003329716
78.51,10525.56,0,75795.77,1.568865,4.38067,0,0,-0.0003320547
78.52,10526.54,0,75814.16,1.568874,4.379694,0,0,-0.0003311401
78.53,10527.52,0,75832.54,1.568883,4.379694,0,0,-0.0003302276
78.54,10528.5,0,75850.91,1.568893,4.378717,0,0,-0.0003293174
78.55,10529.49,0,75869.29,1.568902,4.378717,0,0,-0.0003284093
78.56,10530.47,0,75887.67,1.568912,4.37774,0,0,-0.0003275035
78.57,10531.45,0,75906.05,1.568921,4.37774,0,0,-0.0003265999
78.58,10532.43,0,75924.42,1.56893,4.376764,0,0,-0.0003256985
78.59,10533.41,0,75942.8,1.56894,4.376764,0,0,-0.0003247992
78.6,10534.39,0,75961.17,1.568949,4.376764,0,0,-0.0003239022
78.61,10535.37,0,75979.54,1.568958,4.375787,0,0,-0.0003230073
78.62,10536.35,0,75997.91,1.568967,4.374811,0,0,-0.0003221147
78.63,10537.33,0,76016.28,1.568977,4.374811,0,0,-0.0003212242
78.64,10538.31,0,76034.65,1.568986,4.374811,0,0,-0.0003203359
78.65,10539.3,0,76053.02,1.568995,4.373834,0,0,-0.0003194497
78.66,10540.28,0,76071.39,1.569004,4.372858,0,0,-0.0003185657
78.67,10541.26,0,76089.75,1.569013,4.372858,0,0,-0.0003176839
78.68,10542.24,0,76108.12,1.569022,4.372858,0,0,-0.0003168043
78.69,10543.22,0,76126.48,1.569031,4.371881,0,0,-0.0003159268
78.7,10544.2,0,76144.84,1.56904,4.371881,0,0,-0.0003150514
78.71,10545.18,0,76163.21,1.569049,4.370904,0,0,-0.0003141783
78.72,10546.16,0,76181.57,1.569058,4.370904,0,0,-0.0003133072
78.73,10547.14,0,76199.93,1.569067,4.369928,0,0,-0.0003124383
78.74,10548.12,0,76218.29,1.569076,4.369928,0,0,-0.0003115716
78.75,10549.11,0,76236.65,1.569085,4.369928,0,0,-0.0003107069
78.76,10550.09,0,76255.01,1.569094,4.368951,0,0,-0.0003098444
78.77,10551.07,0,76273.37,1.569103,4.367975,0,0,-0.000308984
78.78,10552.05,0,76291.72,1.569112,4.367975,0,0,-0.0003081258
78.79,10553.03,0,76310.08,1.569121,4.367975,0,0,-0.0003072696
78.8,10554.01,0,76328.43,1.56913,4.366998,0,0,-0.0003064156
78.81,10554.99,0,76346.78,1.569138,4.366022,0,0,-0.0003055637
78.82,10555.97,0,76365.13,1.569147,4.366022,0,0,-0.0003047139
78.83,10556.95,0,76383.48,1.569156,4.366022,0,0,-0.0003038662
78.84,10557.93,0,76401.84,1.569165,4.365045,0,0,-0.0003030206
78.85,10558.92,0,76420.19,1.569173,4.364069,0,0,-0.0003021771
78.86,10559.9,0,76438.53,1.569182,4.365045,0,0,-0.0003013357
78.87,10560.88,0,76456.88,1.569191,4.364069,0,0,-0.0003004964
78.88,10561.86,0,76475.23,1.569199,4.363092,0,0,-0.0002996591
78.89,10562.84,0,76493.57,1.569208,4.362115,0,0,-0.0002988239
78.9,10563.82,0,76511.91,1.569217,4.363092,0,0,-0.0002979908
78.91,10564.8,0,76530.26,1.569225,4.362115,0,0,-0.0002971598
78.92,10565.78,0,76548.6,1.569234,4.361139,0,0,-0.0002963309
78.93,10566.76,0,76566.95,1.569242,4.361139,0,0,-0.000295504
78.94,10567.74,0,76585.28,1.569251,4.361139,0,0,-0.0002946792
78.95,10568.73,0,76603.62,1.569259,4.360162,0,0,-0.0002938564
78.96,10569.71,0,76621.96,1.569268,4.359186,0,0,-0.0002930357
78.97,10570.69,0,76640.3,1.569276,4.359186,0,0,-0.000292217
78.98,10571.67,0,76658.64,1.569285,4.359186,0,0,-0.0002914004
78.99,10572.65,0,76676.97,1.569293,4.358209,0,0,-0.0002905858
79,10573.63,0,76695.3,1.569301,4.357233,0,0,-0.0002897732
79.01,10574.61,0,76713.64,1.56931,4.357233,0,0,-0.0002889627
79.02,10575.59,0,76731.98,1.569318,4.357233,0,0,-0.0002881543
79.03,10576.57,0,76750.3,1.569327,4.356256,0,0,-0.0002873478
79.04,10577.55,0,76768.64,1.569335,4.356256,0,0,-0.0002865434
79.05,10578.54,0,76786.97,1.569343,4.355279,0,0,-0.0002857409
79.06,10579.52,0,76805.3,1.569351,4.355279,0,0,-0.0002849405
79.07,10580.5,0,76823.62,1.56936,4.354303,0,0,-0.0002841422
79.08,10581.48,0,76841.95,1.569368,4.354303,0,0,-0.0002833458
79.09,10582.46,0,76860.27,1.569376,4.354303,0,0,-0.0002825514
79.1,10583.44,0,76878.6,1.569384,4.353326,0,0,-0.000281759
79.11,10584.42,0,76896.93,1.569392,4.35235,0,0,-0.0002809686
79.12,10585.4,0,76915.25,1.569401,4.35235,0,0,-0.0002801802
79.13,10586.38,0,76933.57,1.569409,4.35235,0,0,-0.0002793937
79.14,10587.36,0,76951.89,1.569417,4.351373,0,0,-0.0002786093
79.15,10588.34,0,76970.21,1.569425,4.351373,0,0,-0.0002778269
79.16,10589.33,0,76988.53,1.569433,4.350397,0,0,-0.0002770464
79.17,10590.31,0,77006.85,1.569441,4.350397,0,0,-0.0002762678
79.18,10591.29,0,77025.17,1.569449,4.34942,0,0,-0.0002754913
79.19,10592.27,0,77043.48,1.569457,4.34942,0,0,-0.0002747167
79.2,10593.25,0,77061.8,1.569465,4.348444,0,0,-0.0002739441
79.21,10594.23,0,77080.12,1.569473,4.348444,0,0,-0.0002731734
79.22,10595.21,0,77098.43,1.569481,4.347467,0,0,-0.0002724047
79.23,10596.19,0,77116.74,1.569489,4.347467,0,0,-0.0002716379
79.24,10597.17,0,77135.05,1.569497,4.34649,0,0,-0.0002708731
79.25,10598.15,0,77153.37,1.569505,4.34649,0,0,-0.0002701102
79.26,10599.14,0,77171.67,1.569513,4.34649,0,0,-0.0002693493
79.27,10600.12,0,77189.98,1.569521,4.345514,0,0,-0.0002685902
79.28,10601.1,0,77208.29,1.569528,4.344537,0,0,-0.0002678332
79.29,10602.08,0,77226.6,1.569536,4.344537,0,0,-0.000267078
79.3,10603.06,0,77244.91,1.569544,4.344537,0,0,-0.0002663247
79.31,10604.04,0,77263.21,1.569552,4.343561,0,0,-0.0002655734
79.32,10605.02,0,77281.52,1.56956,4.342584,0,0,-0.000264824
79.33,10606,0,77299.82,1.569567,4.342584,0,0,-0.0002640765
79.34,10606.98,0,77318.12,1.569575,4.342584,0,0,-0.0002633308
79.35,10607.96,0,77336.42,1.569583,4.341608,0,0,-0.0002625871
79.36,10608.95,0,77354.72,1.569591,4.340631,0,0,-0.0002618453
79.37,10609.93,0,77373.02,1.569598,4.340631,0,0,-0.0002611054
79.38,10610.91,0,77391.32,1.569606,4.340631,0,0,-0.0002603674
79.39,10611.89,0,77409.62,1.569614,4.339654,0,0,-0.0002596312
79.4,10612.87,0,77427.91,1.569621,4.338678,0,0,-0.000258897
79.41,10613.85,0,77446.21,1.569629,4.338678,0,0,-0.0002581646
79.42,10614.83,0,77464.5,1.569636,4.338678,0,0,-0.0002574341
79.43,10615.81,0,77482.8,1.569644,4.337701,0,0,-0.0002567054
79.44,10616.79,0,77501.09,1.569652,4.336725,0,0,-0.0002559786
79.45,10617.77,0,77519.38,1.569659,4.337701,0,0,-0.0002552537
79.46,10618.75,0,77537.67,1.569667,4.336725,0,0,-0.0002545307
79.47,10619.74,0,77555.96,1.569674,4.335748,0,0,-0.0002538095
79.48,10620.72,0,77574.25,1.569682,4.335748,0,0,-0.0002530901
79.49,10621.7,0,77592.54,1.569689,4.335748,0,0,-0.0002523726
79.5,10622.68,0,77610.82,1.569697,4.334772,0,0,-0.0002516569
79.51,10623.66,0,77629.11,1.569704,4.333795,0,0,-0.0002509431
79.52,10624.64,0,77647.39,1.569711,4.333795,0,0,-0.0002502311
79.53,10625.62,0,77665.68,1.569719,4.333795,0,0,-0.000249521
79.54,10626.6,0,77683.96,1.569726,4.332819,0,0,-0.0002488126
79.55,10627.58,0,77702.24,1.569734,4.332819,0,0,-0.0002481061
79.56,10628.56,0,77720.52,1.569741,4.332819,0,0,-0.0002474014
79.57,10629.54,0,77738.8,1.569748,4.331842,0,0,-0.0002466985
79.58,10630.53,0,77757.09,1.569756,4.330865,0,0,-0.0002459975
79.59,10631.51,0,77775.36,1.569763,4.329889,0,0,-0.0002452982
79.6,10632.49,0,77793.64,1.56977,4.329889,0,0,-0.0002446008
79.61,10633.47,0,77811.91,1.569777,4.329889,0,0,-0.0002439051
79.62,10634.45,0,77830.19,1.569785,4.328912,0,0,-0.0002432113
79.63,10635.43,0,77848.47,1.569792,4.327936,0,0,-0.0002425192
79.64,10636.41,0,77866.74,1.569799,4.328912,0,0,-0.0002418289
79.65,10637.39,0,77885.01,1.569806,4.327936,0,0,-0.0002411404
79.66,10638.37,0,77903.28,1.569813,4.327936,0,0,-0.0002404537
79.67,10639.35,0,77921.55,1.569821,4.326959,0,0,-0.0002397688
79.68,10640.33,0,77939.82,1.569828,4.326959,0,0,-0.0002390857
79.69,10641.32,0,77958.09,1.569835,4.325983,0,0,-0.0002384043
79.7,10642.3,0,77976.36,1.569842,4.325006,0,0,-0.0002377246
79.71,10643.28,0,77994.62,1.569849,4.325006,0,0,-0.0002370468
79.72,10644.26,0,78012.89,1.569856,4.325006,0,0,-0.0002363707
79.73,10645.24,0,78031.16,1.569863,4.324029,0,0,-0.0002356963
79.74,10646.22,0,78049.42,1.56987,4.324029,0,0,-0.0002350237
79.75,10647.2,0,78067.68,1.569877,4.323053,0,0,-0.0002343529
79.76,10648.18,0,78085.95,1.569884,4.322076,0,0,-0.0002336838
79.77,10649.16,0,78104.2,1.569891,4.322076,0,0,-0.0002330164
79.78,10650.14,0,78122.47,1.569898,4.322076,0,0,-0.0002323508
79.79,10651.12,0,78140.73,1.569905,4.3211,0,0,-0.0002316869
79.8,10652.11,0,78158.98,1.569912,4.320123,0,0,-0.0002310248
79.81,10653.09,0,78177.24,1.569919,4.320123,0,0,-0.0002303643
79.82,10654.07,0,78195.5,1.569926,4.320123,0,0,-0.0002297056
79.83,10655.05,0,78213.75,1.569933,4.319147,0,0,-0.0002290486
79.84,10656.03,0,78232.01,1.56994,4.319147,0,0,-0.0002283933
79.85,10657.01,0,78250.26,1.569947,4.31817,0,0,-0.0002277397
79.86,10657.99,0,78268.51,1.569954,4.31817,0,0,-0.0002270878
79.87,10658.97,0,78286.77,1.56996,4.317194,0,0,-0.0002264377
79.88,10659.95,0,78305.02,1.569967,4.317194,0,0,-0.0002257892
79.89,10660.93,0,78323.27,1.569974,4.317194,0,0,-0.0002251424
79.9,10661.92,0,78341.51,1.569981,4.316217,0,0,-0.0002244973
79.91,10662.9,0,78359.76,1.569988,4.31524,0,0,-0.0002238539
79.92,10663.88,0,78378.01,1.569994,4.31524,0,0,-0.0002232122
79.93,10664.86,0,78396.25,1.570001,4.31524,0,0,-0.0002225722
79.94,10665.84,0,78414.49,1.570008,4.314264,0,0,-0.0002219338
79.95,10666.82,0,78432.74,1.570015,4.314264,0,0,-0.0002212971
79.96,10667.8,0,78450.98,1.570021,4.314264,0,0,-0.0002206621
79.97,10668.78,0,78469.23,1.570028,4.313287,0,0,-0.0002200287
79.98,10669.76,0,78487.46,1.570035,4.312311,0,0,-0.000219397
79.99,10670.74,0,78505.7,1.570041,4.312311,0,0,-0.000218767
80,10671.72,0,78523.95,1.570048,4.312311,0,0,-0.0002181386
80.01,10672.71,0,78542.18,1.570055,4.311334,0,0,-0.0002175119
80.02,10673.69,0,78560.41,1.570061,4.310358,0,0,-0.0002168868
80.03,10674.67,0,78578.66,1.570068,4.309381,0,0,-0.0002162633
80.04,10675.65,0,78596.89,1.570074,4.310358,0,0,-0.0002156415
80.05,10676.63,0,78615.12,1.570081,4.309381,0,0,-0.0002150214
80.06,10677.61,0,78633.36,1.570088,4.308404,0,0,-0.0002144028
80.07,10678.59,0,78651.59,1.570094,4.308404,0,0,-0.0002137859
80.08,10679.57,0,78669.82,1.570101,4.308404,0,0,-0.0002131706
80.09,10680.55,0,78688.05,1.570107,4.307428,0,0,-0.000212557
80.1,10681.53,0,78706.28,1.570114,4.306451,0,0,-0.0002119449
80.11,10682.51,0,78724.51,1.57012,4.306451,0,0,-0.0002113345
80.12,10683.5,0,78742.73,1.570127,4.306451,0,0,-0.0002107257
80.13,10684.48,0,78760.96,1.570133,4.305475,0,0,-0.0002101185
80.14,10685.46,0,78779.19,1.570139,4.304498,0,0,-0.0002095129
80.15,10686.44,0,78797.41,1.570146,4.304498,0,0,-0.0002089088
80.16,10687.42,0,78815.63,1.570152,4.304498,0,0,-0.0002083064
80.17,10688.4,0,78833.86,1.570159,4.303522,0,0,-0.0002077056
80.18,10689.38,0,78852.08,1.570165,4.303522,0,0,-0.0002071064
80.19,10690.36,0,78870.3,1.570171,4.302545,0,0,-0.0002065087
80.2,10691.34,0,78888.52,1.570178,4.302545,0,0,-0.0002059126
80.21,10692.32,0,78906.74,1.570184,4.301569,0,0,-0.0002053182
80.22,10693.3,0,78924.95,1.57019,4.301569,0,0,-0.0002047252
80.23,10694.29,0,78943.17,1.570197,4.300592,0,0,-0.0002041339
80.24,10695.27,0,78961.39,1.570203,4.300592,0,0,-0.0002035441
80.25,10696.25,0,78979.6,1.570209,4.299615,0,0,-0.0002029559
80.26,10697.23,0,78997.82,1.570215,4.299615,0,0,-0.0002023692
80.27,10698.21,0,79016.03,1.570222,4.299615,0,0,-0.0002017841
80.28,10699.19,0,79034.24,1.570228,4.298639,0,0,-0.0002012006
80.29,10700.17,0,79052.45,1.570234,4.298639,0,0,-0.0002006186
80.3,10701.15,0,79070.66,1.57024,4.297662,0,0,-0.0002000381
80.31,10702.13,0,79088.88,1.570247,4.297662,0,0,-0.0001994592
80.32,10703.11,0,79107.08,1.570253,4.296686,0,0,-0.0001988819
80.33,10704.09,0,79125.29,1.570259,4.296686,0,0,-0.000198306
80.34,10705.08,0,79143.49,1.570265,4.295709,0,0,-0.0001977317
80.35,10706.06,0,79161.7,1.570271,4.295709,0,0,-0.000197159
80.36,10707.04,0,79179.91,1.570277,4.295709,0,0,-0.0001965877
80.37,10708.02,0,79198.11,1.570283,4.294733,0,0,-0.000196018
80.38,10709,0,79216.31,1.570289,4.293756,0,0,-0.0001954498
80.39,10709.98,0,79234.52,1.570296,4.293756,0,0,-0.0001948831
80.4,10710.96,0,79252.71,1.570302,4.293756,0,0,-0.0001943179
80.41,10711.94,0,79270.91,1.570308,4.292779,0,0,-0.0001937542
80.42,10712.92,0,79289.11,1.570314,4.292779,0,0,-0.000193192
80.43,10713.9,0,79307.31,1.57032,4.291803,0,0,-0.0001926313
80.44,10714.88,0,79325.51,1.570326,4.291803,0,0,-0.0001920722
80.45,10715.87,0,79343.7,1.570332,4.290826,0,0,-0.0001915145
80.46,10716.85,0,79361.9,1.570338,4.28985,0,0,-0.0001909583
80.47,10717.83,0,79380.09,1.570344,4.290826,0,0,-0.0001904036
80.48,10718.81,0,79398.28,1.57035,4.28985,0,0,-0.0001898503
80.49,10719.79,0,79416.48,1.570356,4.288873,0,0,-0.0001892986
80.5,10720.77,0,79434.66,1.570361,4.287897,0,0,-0.0001887481
80.51,10721.75,0,79452.86,1.570367,4.288873,0,0,-0.000188199
80.52,10722.73,0,79471.05,1.570373,4.287897,0,0,-0.0001876513
80.53,10723.71,0,79489.23,1.570379,4.28692,0,0,-0.000187105
80.54,10724.69,0,79507.42,1.570385,4.285944,0,0,-0.0001865602
80.55,10725.67,0,79525.61,1.570391,4.28692,0,0,-0.0001860169
80.56,10726.65,0,79543.79,1.570397,4.285944,0,0,-0.000185475
80.57,10727.64,0,79561.98,1.570403,4.284967,0,0,-0.0001849346
80.58,10728.62,0,79580.16,1.570408,4.28399,0,0,-0.0001843957
80.59,10729.6,0,79598.34,1.570414,4.284967,0,0,-0.0001838582
80.6,10730.58,0,79616.52,1.57042,4.28399,0,0,-0.0001833221
80.61,10731.56,0,79634.7,1.570426,4.283014,0,0,-0.0001827875
80.62,10732.54,0,79652.88,1.570432,4.283014,0,0,-0.0001822543
80.63,10733.52,0,79671.06,1.570437,4.283014,0,0,-0.0001817226
80.64,10734.5,0,79689.24,1.570443,4.282037,0,0,-0.0001811923
80.65,10735.48,0,79707.41,1.570449,4.281061,0,0,-0.0001806634
80.66,10736.46,0,79725.59,1.570455,4.281061,0,0,-0.0001801359
80.67,10737.44,0,79743.77,1.57046,4.281061,0,0,-0.0001796099
80.68,10738.42,0,79761.94,1.570466,4.280084,0,0,-0.0001790853
80.69,10739.41,0,79780.11,1.570472,4.280084,0,0,-0.0001785621
80.7,10740.39,0,79798.28,1.570477,4.280084,0,0,-0.0001780403
80.71,10741.37,0,79816.45,1.570483,4.279108,0,0,-0.0001775199
80.72,10742.35,0,79834.62,1.570489,4.278131,0,0,-0.0001770009
80.73,10743.33,0,79852.8,1.570494,4.278131,0,0,-0.0001764833
80.74,10744.31,0,79870.96,1.5705,4.278131,0,0,-0.0001759672
80.75,10745.29,0,79889.13,1.570506,4.277154,0,0,-0.0001754524
80.76,10746.27,0,79907.3,1.570511,4.276178,0,0,-0.000174939
80.77,10747.25,0,79925.46,1.570517,4.276178,0,0,-0.000174427
80.78,10748.23,0,79943.62,1.570522,4.276178,0,0,-0.0001739164
80.79,10749.21,0,79961.79,1.570528,4.275201,0,0,-0.0001734071
80.8,10750.2,0,79979.95,1.570533,4.275201,0,0,-0.0001728993
80.81,10751.18,0,79998.11,1.570539,4.274225,0,0,-0.0001723928
80.82,10752.16,0,80016.27,1.570544,4.274225,0,0,-0.0001718877
80.83,10753.14,0,80034.43,1.57055,4.273248,0,0,-0.0001713839
80.84,10754.12,0,80052.59,1.570555,4.272272,0,0,-0.0001708815
80.85,10755.1,0,80070.75,1.570561,4.272272,0,0,-0.0001703805
80.86,10756.08,0,80088.91,1.570566,4.272272,0,0,-0.0001698809
80.87,10757.06,0,80107.06,1.570572,4.271295,0,0,-0.0001693826
80.88,10758.04,0,80125.21,1.570577,4.271295,0,0,-0.0001688856
80.89,10759.02,0,80143.37,1.570583,4.270319,0,0,-0.00016839
80.9,10760,0,80161.52,1.570588,4.270319,0,0,-0.0001678957
80.91,10760.99,0,80179.67,1.570594,4.270319,0,0,-0.0001674028
80.92,10761.97,0,80197.82,1.570599,4.269342,0,0,-0.0001669113
80.93,10762.95,0,80215.97,1.570604,4.268365,0,0,-0.000166421
80.94,10763.93,0,80234.12,1.57061,4.268365,0,0,-0.0001659321
80.95,10764.91,0,80252.27,1.570615,4.267389,0,0,-0.0001654445
80.96,10765.89,0,80270.41,1.57062,4.267389,0,0,-0.0001649583
80.97,10766.87,0,80288.56,1.570626,4.266412,0,0,-0.0001644734
80.98,10767.85,0,80306.7,1.570631,4.266412,0,0,-0.0001639898
80.99,10768.83,0,80324.85,1.570636,4.265436,0,0,-0.0001635075
81,10769.81,0,80342.99,1.570642,4.265436,0,0,-0.0001630265
81.01,10770.79,0,80361.13,1.570647,4.264459,0,0,-0.0001625468
81.02,10771.77,0,80379.27,1.570652,4.264459,0,0,-0.0001620685
81.03,10772.75,0,80397.41,1.570658,4.264459,0,0,-0.0001615914
81.04,10773.74,0,80415.55,1.570663,4.263483,0,0,-0.0001611157
81.05,10774.72,0,80433.7,1.570668,4.262506,0,0,-0.0001606412
81.06,10775.7,0,80451.84,1.570673,4.262506,0,0,-0.0001601681
81.07,10776.68,0,80469.97,1.570678,4.262506,0,0,-0.0001596962
81.08,10777.66,0,80488.1,1.570684,4.261529,0,0,-0.0001592256
81.09,10778.64,0,80506.24,1.570689,4.261529,0,0,-0.0001587563
81.1,10779.62,0,80524.38,1.570694,4.261529,0,0,-0.0001582883
81.11,10780.6,0,80542.51,1.570699,4.260553,0,0,-0.0001578216
81.12,10781.58,0,80560.63,1.570704,4.259576,0,0,-0.0001573561
81.13,10782.56,0,80578.77,1.57071,4.259576,0,0,-0.0001568919
81.14,10783.54,0,80596.9,1.570715,4.259576,0,0,-0.000156429
81.15,10784.53,0,80615.02,1.57072,4.2586,0,0,-0.0001559674
81.16,10785.51,0,80633.16,1.570725,4.257623,0,0,-0.000155507
81.17,10786.49,0,80651.28,1.57073,4.257623,0,0,-0.0001550479
81.18,10787.47,0,80669.41,1.570735,4.257623,0,0,-0.00015459
81.19,10788.45,0,80687.53,1.57074,4.256647,0,0,-0.0001541334
81.2,10789.43,0,80705.66,1.570745,4.25567,0,0,-0.000153678
81.21,10790.41,0,80723.77,1.57075,4.256647,0,0,-0.0001532239
81.22,10791.39,0,80741.9,1.570755,4.25567,0,0,-0.0001527711
81.23,10792.37,0,80760.02,1.57076,4.254694,0,0,-0.0001523194
81.24,10793.35,0,80778.14,1.570765,4.253717,0,0,-0.0001518691
81.25,10794.33,0,80796.26,1.570771,4.254694,0,0,-0.0001514199
81.26,10795.31,0,80814.38,1.570776,4.253717,0,0,-0.000150972
81.27,10796.3,0,80832.49,1.570781,4.25274,0,0,-0.0001505253
81.28,10797.28,0,80850.61,1.570786,4.251764,0,0,-0.0001500799
81.29,10798.26,0,80868.73,1.57079,4.25274,0,0,-0.0001496356
81.3,10799.24,0,80886.84,1.570795,4.251764,0,0,-0.0001491926
81.31,10800.22,0,80904.95,1.5708,4.250787,0,0,-0.0001487508
81.32,10801.2,0,80923.07,1.570805,4.250787,0,0,-0.0001483102
81.33,10802.18,0,80941.18,1.57081,4.249811,0,0,-0.0001478709
81.34,10803.16,0,80959.29,1.570815,4.249811,0,0,-0.0001474327
81.35,10804.14,0,80977.4,1.57082,4.248834,0,0,-0.0001469958
81.36,10805.12,0,80995.51,1.570825,4.248834,0,0,-0.00014656
81.37,10806.1,0,81013.62,1.57083,4.247858,0,0,-0.0001461255
81.38,10807.08,0,81031.72,1.570835,4.247858,0,0,-0.0001456921
81.39,10808.07,0,81049.83,1.57084,4.246881,0,0,-0.00014526
81.4,10809.05,0,81067.93,1.570844,4.246881,0,0,-0.000144829
81.41,10810.03,0,81086.04,1.570849,4.246881,0,0,-0.0001443992
81.42,10811.01,0,81104.14,1.570854,4.245904,0,0,-0.0001439707
81.43,10811.99,0,81122.24,1.570859,4.244928,0,0,-0.0001435432
81.44,10812.97,0,81140.34,1.570864,4.244928,0,0,-0.000143117
81.45,10813.95,0,81158.44,1.570868,4.244928,0,0,-0.000142692
81.46,10814.93,0,81176.54,1.570873,4.242975,0,0,-0.0001422681
81.47,10815.91,0,81194.64,1.570878,4.244928,0,0,-0.0001418454
81.48,10816.89,0,81212.73,1.570883,4.244928,0,0,-0.0001414239
81.49,10817.87,0,81230.83,1.570888,4.242975,0,0,-0.0001410035
81.5,10818.86,0,81248.93,1.570892,4.241022,0,0,-0.0001405843
81.51,10819.84,0,81267.02,1.570897,4.242975,0,0,-0.0001401662
81.52,10820.82,0,81285.12,1.570902,4.241022,0,0,-0.0001397493
81.53,10821.8,0,81303.2,1.570906,4.241022,0,0,-0.0001393336
81.54,10822.78,0,81321.3,1.570911,4.239069,0,0,-0.000138919
81.55,10823.76,0,81339.39,1.570916,4.241022,0,0,-0.0001385056
81.56,10824.74,0,81357.48,1.57092,4.239069,0,0,-0.0001380933
81.57,10825.72,0,81375.56,1.570925,4.239069,0,0,-0.0001376821
81.58,10826.7,0,81393.66,1.57093,4.237115,0,0,-0.0001372721
81.59,10827.68,0,81411.74,1.570934,4.239069,0,0,-0.0001368632
81.6,10828.66,0,81429.83,1.570939,4.239069,0,0,-0.0001364555
81.61,10829.64,0,81447.91,1.570944,4.237115,0,0,-0.0001360489
81.62,10830.62,0,81465.99,1.570948,4.237115,0,0,-0.0001356434
81.63,10831.61,0,81484.08,1.570953,4.237115,0,0,-0.000135239
81.64,10832.59,0,81502.16,1.570958,4.237115,0,0,-0.0001348358
81.65,10833.57,0,81520.24,1.570962,4.235162,0,0,-0.0001344336
81.66,10834.55,0,81538.32,1.570967,4.235162,0,0,-0.0001340326
81.67,10835.53,0,81556.4,1.570971,4.235162,0,0,-0.0001336328
81.68,10836.51,0,81574.48,1.570976,4.235162,0,0,-0.000133234
81.69,10837.49,0,81592.55,1.57098,4.233209,0,0,-0.0001328363
81.7,10838.47,0,81610.63,1.570985,4.233209,0,0,-0.0001324398
81.71,10839.45,0,81628.7,1.570989,4.233209,0,0,-0.0001320443
81.72,10840.43,0,81646.78,1.570994,4.233209,0,0,-0.0001316499
81.73,10841.41,0,81664.85,1.570998,4.231256,0,0,-0.0001312567
81.74,10842.4,0,81682.92,1.571003,4.231256,0,0,-0.0001308645
81.75,10843.38,0,81700.99,1.571007,4.231256,0,0,-0.0001304734
81.76,10844.36,0,81719.06,1.571012,4.229303,0,0,-0.0001300835
81.77,10845.34,0,81737.13,1.571016,4.229303,0,0,-0.0001296946
81.78,10846.32,0,81755.2,1.571021,4.229303,0,0,-0.0001293067
81.79,10847.3,0,81773.27,1.571025,4.229303,0,0,-0.00012892
81.8,10848.28,0,81791.34,1.57103,4.22735,0,0,-0.0001285343
81.81,10849.26,0,81809.41,1.571034,4.22735,0,0,-0.0001281498
81.82,10850.24,0,81827.47,1.571038,4.22735,0,0,-0.0001277663
81.83,10851.22,0,81845.53,1.571043,4.22735,0,0,-0.0001273838
81.84,10852.2,0,81863.59,1.571047,4.22735,0,0,-0.0001270025
81.85,10853.18,0,81881.66,1.571052,4.225397,0,0,-0.0001266222
81.86,10854.17,0,81899.72,1.571056,4.225397,0,0,-0.0001262429
81.87,10855.15,0,81917.77,1.57106,4.225397,0,0,-0.0001258647
81.88,10856.13,0,81935.84,1.571065,4.223444,0,0,-0.0001254876
