time_s,pos_x_m,pos_y_m,pos_z_m,pitch_rad,cg_body_x_m,cg_body_y_m,cg_body_z_m,nozzle_angle_rad
0.8183,0.003557333,0,6.218721,1.555687,5.533626,0,0,-0.0002452105
0.835,0.004373949,0,6.475683,1.554135,5.533739,0,0,-0.0002541594
0.8517,0.005321441,0,6.737868,1.552517,5.533852,0,0,-0.0002630387
0.8684,0.006412676,0,7.005277,1.550832,5.533966,0,0,-0.0002718327
0.8851,0.007661061,0,7.277911,1.549081,5.534079,0,0,-0.0002805201
0.9018,0.00908053,0,7.555772,1.547265,5.534193,0,0,-0.0002890783
0.9185,0.01068554,0,7.83886,1.545387,5.534305,0,0,-0.0002974902
0.9352,0.01249107,0,8.127176,1.543445,5.534419,0,0,-0.0003057362
0.9519,0.01451258,0,8.420722,1.541442,5.534532,0,0,-0.0003137923
0.9686,0.01676607,0,8.719498,1.539378,5.534645,0,0,-0.0003216432
0.9853,0.019268,0,9.023505,1.537255,5.534758,0,0,-0.0003292681
1.002,0.02203533,0,9.332744,1.535073,5.534871,0,0,-0.0003366439
1.0187,0.02508549,0,9.647214,1.532833,5.534983,0,0,-0.0003437558
1.0354,0.02843639,0,9.966918,1.530535,5.535097,0,0,-0.0003505824
1.0521,0.0321064,0,10.29186,1.528182,5.535209,0,0,-0.0003571017
1.0688,0.03611435,0,10.62203,1.525774,5.535322,0,0,-0.0003632983
1.0855,0.04047953,0,10.95743,1.523311,5.535435,0,0,-0.0003691518
1.1022,0.04522166,0,11.29808,1.520794,5.535547,0,0,-0.0003746398
1.1189,0.0503609,0,11.64395,1.518225,5.53566,0,0,-0.0003797477
1.1356,0.05591784,0,11.99507,1.515604,5.535773,0,0,-0.0003844545
1.1523,0.06191353,0,12.35142,1.512932,5.535885,0,0,-0.000388739
1.169,0.06836939,0,12.713,1.510209,5.535998,0,0,-0.000392587
1.1857,0.07530728,0,13.07982,1.507437,5.53611,0,0,-0.0003959766
1.2024,0.08274947,0,13.45188,1.504616,5.536222,0,0,-0.0003988885
1.2191,0.09071863,0,13.82918,1.501747,5.536335,0,0,-0.0004013069
1.2358,0.09923781,0,14.21171,1.498831,5.536447,0,0,-0.0004032121
1.2525,0.1083305,0,14.59947,1.495869,5.53656,0,0,-0.0003137206
1.2692,0.1180208,0,14.99248,1.492913,5.536672,0,0,-0.0002973664
1.2859,0.1283331,0,15.39071,1.490003,5.536784,0,0,-0.0002802341
1.3026,0.1392909,0,15.79418,1.487138,5.536896,0,0,-0.0002628068
1.3193,0.1509173,0,16.20289,1.484317,5.537008,0,0,-0.0002450932
1.336,0.1632354,0,16.61683,1.48154,5.53712,0,0,-0.0002271043
1.3527,0.1762675,0,17.036,1.478805,5.537232,0,0,-0.0002088519
1.3694,0.190036,0,17.46041,1.476113,5.537344,0,0,-0.0001903424
1.3861,0.2045627,0,17.89004,1.473462,5.537457,0,0,-0.0001715891
1.4028,0.2198692,0,18.32491,1.470852,5.537568,0,0,-0.0001526009
1.4195,0.2359766,0,18.76501,1.468282,5.53768,0,0,-0.0001333859
1.4362,0.2529059,0,19.21033,1.465752,5.537792,0,0,-0.0001139555
1.4529,0.2706777,0,19.66089,1.463261,5.537903,0,0,-9.431893e-05
1.4696,0.2893123,0,20.11667,1.460808,5.538015,0,0,-7.448467e-05
1.4863,0.3088297,0,20.57769,1.458393,5.538127,0,0,-5.446283e-05
1.503,0.3292496,0,21.04393,1.456015,5.538239,0,0,-3.426295e-05
1.5197,0.3505913,0,21.51539,1.453674,5.53835,0,0,-1.3892e-05
1.5364,0.3728741,0,21.99208,1.451369,5.538461,0,0,6.638125e-06
1.5531,0.3961167,0,22.474,1.449099,5.538573,0,0,2.732036e-05
1.5698,0.4203377,0,22.96114,1.446865,5.538684,0,0,4.814658e-05
1.5865,0.4455554,0,23.4535,1.444665,5.538796,0,0,6.910617e-05
1.6032,0.4717878,0,23.95109,1.442499,5.538908,0,0,9.019221e-05
1.6199,0.4990527,0,24.4539,1.440366,5.539019,0,0,0.0001113963
1.6366,0.5273674,0,24.96192,1.438266,5.53913,0,0,0.0001327087
1.6533,0.5567493,0,25.47517,1.436199,5.539241,0,0,0.0001541224
1.67,0.5872153,0,25.99364,1.434163,5.539352,0,0,0.00017563
1.6867,0.6187821,0,26.51732,1.432159,5.539464,0,0,0.0001972212
1.7034,0.6514663,0,27.04623,1.430186,5.539575,0,0,0.0002188902
1.7201,0.6852839,0,27.58035,1.428243,5.539685,0,0,0.0002406292
1.7368,0.720251,0,28.11968,1.42633,5.539796,0,0,0.0002624287
1.7535,0.7563835,0,28.66423,1.424447,5.539907,0,0,0.0002842832
1.7702,0.7936967,0,29.214,1.422592,5.540019,0,0,0.0003061845
1.7869,0.832206,0,29.76898,1.420766,5.540129,0,0,0.0003281241
1.8036,0.8719264,0,30.32917,1.418969,5.54024,0,0,0.0003500966
1.8203,0.9128729,0,30.89458,1.417199,5.54035,0,0,0.0003720944
1.837,0.9550599,0,31.4652,1.415456,5.540461,0,0,0.000394109
1.8537,0.9985021,0,32.04103,1.413741,5.540572,0,0,0.0004161351
1.8704,1.043213,0,32.62207,1.412051,5.540683,0,0,0.0004381659
1.8871,1.089208,0,33.20831,1.410388,5.540793,0,0,0.0004601924
1.9038,1.1365,0,33.79977,1.40875,5.540904,0,0,0.0004822109
1.9205,1.185102,0,34.39644,1.407138,5.541014,0,0,0.0005042132
1.9372,1.235028,0,34.99831,1.405551,5.541125,0,0,0.0005261923
1.9539,1.286291,0,35.60539,1.403988,5.541235,0,0,0.0005481435
1.9706,1.338905,0,36.21768,1.402449,5.541345,0,0,0.0005700597
1.9873,1.392881,0,36.83517,1.400934,5.541456,0,0,0.0005919339
2.004,1.448233,0,37.45787,1.399442,5.541566,0,0,0.0006137613
2.0207,1.504973,0,38.08578,1.397973,5.541676,0,0,0.0006355356
2.0374,1.563114,0,38.71889,1.396527,5.541787,0,0,0.0006572496
2.0541,1.622666,0,39.3572,1.395103,5.541896,0,0,0.0006788996
2.0708,1.683643,0,40.00071,1.393701,5.542006,0,0,0.0007004783
2.0875,1.746056,0,40.64943,1.392321,5.542117,0,0,0.00072198
2.1042,1.809917,0,41.30335,1.390962,5.542227,0,0,0.0007434004
2.1209,1.875236,0,41.96247,1.389624,5.542336,0,0,0.0007647331
2.1376,1.942026,0,42.62679,1.388306,5.542447,0,0,0.0007859725
2.1543,2.010297,0,43.29632,1.387009,5.542556,0,0,0.000807114
2.171,2.08006,0,43.97104,1.385732,5.542666,0,0,0.0008281521
2.1877,2.151325,0,44.65097,1.384475,5.542776,0,0,0.0008490809
2.2044,2.224104,0,45.33609,1.383237,5.542885,0,0,0.0008698968
2.2211,2.298407,0,46.02641,1.382018,5.542995,0,0,0.0008905936
2.2378,2.374244,0,46.72194,1.380818,5.543105,0,0,0.0009111667
2.2545,2.451625,0,47.42265,1.379636,5.543214,0,0,0.0009316119
2.2712,2.53056,0,48.12857,1.378473,5.543324,0,0,0.0009519237
2.2879,2.611059,0,48.83969,1.377327,5.543434,0,0,0.0009720976
2.3046,2.693133,0,49.556,1.376199,5.543543,0,0,0.0009921293
2.3213,2.776789,0,50.27752,1.375089,5.543652,0,0,0.001012014
2.338,2.862038,0,51.00423,1.373996,5.543761,0,0,0.001031772
2.3547,2.948889,0,51.73613,1.37292,5.54387,0,0,0.001051379
2.3714,3.03735,0,52.47324,1.37186,5.54398,0,0,0.001070824
2.3881,3.127432,0,53.21553,1.370816,5.544089,0,0,0.001090104
2.4048,3.219143,0,53.96303,1.369789,5.544199,0,0,0.001109215
2.4215,3.312491,0,54.71571,1.368778,5.544307,0,0,0.001128153
2.4382,3.407485,0,55.4736,1.367782,5.544416,0,0,0.001146914
2.4549,3.504133,0,56.23668,1.366801,5.544526,0,0,0.001165493
2.4716,3.602444,0,57.00495,1.365836,5.544634,0,0,0.001183887
2.4883,3.702426,0,57.77841,1.364885,5.544743,0,0,0.001202093
2.505,3.804088,0,58.55707,1.363949,5.544852,0,0,0.001220105
2.5217,3.907436,0,59.34092,1.363028,5.544961,0,0,0.001237921
2.5384,4.012478,0,60.12996,1.362121,5.54507,0,0,0.001255537
2.5551,4.119224,0,60.9242,1.361227,5.545178,0,0,0.001272949
2.5718,4.227679,0,61.72363,1.360348,5.545287,0,0,0.001290154
2.5885,4.337852,0,62.52824,1.359482,5.545396,0,0,0.001307149
2.6052,4.44975,0,63.33805,1.35863,5.545505,0,0,0.00132393
2.6219,4.563381,0,64.15305,1.35779,5.545613,0,0,0.001340493
2.6386,4.67875,0,64.97324,1.356964,5.545722,0,0,0.001356836
2.6553,4.795866,0,65.79862,1.35615,5.54583,0,0,0.001372956
2.672,4.914736,0,66.62919,1.355349,5.545938,0,0,0.001388848
2.6887,5.035365,0,67.46495,1.35456,5.546046,0,0,0.00140451
2.7054,5.157762,0,68.3059,1.353784,5.546155,0,0,0.00141994
2.7221,5.281932,0,69.15204,1.353019,5.546263,0,0,0.001435134
2.7388,5.407882,0,70.00337,1.352266,5.546371,0,0,0.00145009
2.7555,5.535619,0,70.85989,1.351525,5.54648,0,0,0.001464804
2.7722,5.665149,0,71.7216,1.350795,5.546587,0,0,0.001479273
2.7889,5.796478,0,72.58849,1.350077,5.546696,0,0,0.001493496
2.8056,5.929612,0,73.46057,1.34937,5.546804,0,0,0.00150747
2.8223,6.064558,0,74.33784,1.348673,5.546912,0,0,0.00152119
2.839,6.201321,0,75.2203,1.347987,5.547019,0,0,0.001534657
2.8557,6.339908,0,76.10795,1.347312,5.547128,0,0,0.001547866
2.8724,6.480323,0,77.00079,1.346647,5.547235,0,0,0.001560815
2.8891,6.622573,0,77.89881,1.345993,5.547343,0,0,0.001573502
2.9058,6.766664,0,78.80202,1.345348,5.547451,0,0,0.001585925
2.9225,6.912601,0,79.71042,1.344714,5.547558,0,0,0.001598081
2.9392,7.060389,0,80.624,1.344089,5.547666,0,0,0.001609968
2.9559,7.210033,0,81.54278,1.343474,5.547774,0,0,0.001621585
2.9726,7.36154,0,82.46674,1.342869,5.547881,0,0,0.001632927
2.9893,7.514915,0,83.39588,1.342273,5.547989,0,0,0.001643995
3.006,7.670161,0,84.33022,1.341686,5.548096,0,0,0.001654785
3.0227,7.827285,0,85.26974,1.341108,5.548204,0,0,0.001665296
3.0394,7.986292,0,86.21445,1.340539,5.548311,0,0,0.001675526
3.0561,8.147185,0,87.16434,1.339979,5.548419,0,0,0.001685473
3.0728,8.309972,0,88.11943,1.339427,5.548526,0,0,0.001695134
3.0895,8.474655,0,89.0797,1.338884,5.548633,0,0,0.001704509
3.1062,8.641239,0,90.04516,1.338349,5.54874,0,0,0.001713595
3.1229,8.809731,0,91.0158,1.337823,5.548847,0,0,0.001722391
3.1396,8.980132,0,91.99163,1.337305,5.548954,0,0,0.001730895
3.1563,9.15245,0,92.97265,1.336794,5.549061,0,0,0.001739105
3.173,9.326686,0,93.95886,1.336292,5.549168,0,0,0.00174702
3.1897,9.502847,0,94.95025,1.335797,5.549275,0,0,0.001754639
3.2064,9.680936,0,95.94683,1.33531,5.549382,0,0,0.001761959
3.2231,9.860957,0,96.9486,1.334831,5.549489,0,0,0.001768979
3.2398,10.04292,0,97.95556,1.334359,5.549595,0,0,0.001775699
3.2565,10.22681,0,98.9677,1.333894,5.549703,0,0,0.001782116
3.2732,10.41266,0,99.98503,1.333436,5.549809,0,0,0.001788229
3.2899,10.60045,0,101.0076,1.332986,5.549916,0,0,0.001794037
3.3066,10.79019,0,102.0353,1.332542,5.550022,0,0,0.001799539
3.3233,10.9819,0,103.0682,1.332106,5.550129,0,0,0.001804733
3.34,11.17556,0,104.1062,1.331676,5.550235,0,0,0.001809618
3.3567,11.37118,0,105.1495,1.331252,5.550342,0,0,0.001814193
3.3734,11.56878,0,106.198,1.330835,5.550448,0,0,0.001818458
3.3901,11.76834,0,107.2516,1.330425,5.550555,0,0,0.00182241
3.4068,11.96988,0,108.3104,1.330021,5.550661,0,0,0.001826049
3.4235,12.17339,0,109.3745,1.329623,5.550767,0,0,0.001829374
3.4402,12.37889,0,110.4437,1.329232,5.550874,0,0,0.001832384
3.4569,12.58637,0,111.5181,1.328846,5.55098,0,0,0.001835077
3.4736,12.79585,0,112.5977,1.328466,5.551086,0,0,0.001837454
3.4903,13.00731,0,113.6825,1.328093,5.551192,0,0,0.001839513
3.507,13.22077,0,114.7724,1.327725,5.551298,0,0,0.001841253
3.5237,13.43622,0,115.8676,1.327362,5.551404,0,0,0.001842673
3.5404,13.65368,0,116.9679,1.327006,5.55151,0,0,0.001843774
3.5571,13.87314,0,118.0735,1.326654,5.551615,0,0,0.001844553
3.5738,14.09461,0,119.1842,1.326309,5.551722,0,0,0.001845011
3.5905,14.31808,0,120.3001,1.325968,5.551827,0,0,0.001845146
3.6072,14.54357,0,121.4213,1.325633,5.551933,0,0,0.001844958
3.6239,14.77108,0,122.5476,1.325303,5.552039,0,0,0.001844446
3.6406,15.00061,0,123.6791,1.324978,5.552145,0,0,0.001843611
3.6573,15.23215,0,124.8157,1.324658,5.55225,0,0,0.00184245
3.674,15.46572,0,125.9576,1.324343,5.552355,0,0,0.001840964
3.6907,15.70132,0,127.1047,1.324033,5.552461,0,0,0.001839152
3.7074,15.93895,0,128.257,1.323728,5.552567,0,0,0.001837014
3.7241,16.17861,0,129.4144,1.323428,5.552672,0,0,0.001834549
3.7408,16.4203,0,130.5771,1.323132,5.552777,0,0,0.001831756
3.7575,16.66403,0,131.7449,1.322841,5.552882,0,0,0.001828636
3.7742,16.9098,0,132.9179,1.322554,5.552988,0,0,0.001825189
3.7909,17.15761,0,134.0962,1.322271,5.553093,0,0,0.001821412
3.8076,17.40747,0,135.2796,1.321993,5.553198,0,0,0.001817308
3.8243,17.65937,0,136.4682,1.32172,5.553303,0,0,0.001812874
3.841,17.91332,0,137.662,1.32145,5.553408,0,0,0.001808111
3.8577,18.16933,0,138.861,1.321185,5.553513,0,0,0.001803018
3.8744,18.42739,0,140.0652,1.320924,5.553618,0,0,0.001797596
3.8911,18.6875,0,141.2746,1.320667,5.553723,0,0,0.001791844
3.9078,18.94967,0,142.4892,1.320414,5.553828,0,0,0.001785762
3.9245,19.2139,0,143.709,1.320165,5.553933,0,0,0.00177935
3.9412,19.48019,0,144.934,1.319919,5.554038,0,0,0.001772608
3.9579,19.74855,0,146.1642,1.319678,5.554142,0,0,0.001765535
3.9746,20.01898,0,147.3996,1.31944,5.554247,0,0,0.001758131
3.9913,20.29147,0,148.6401,1.319206,5.554351,0,0,0.001750397
4.008,20.56603,0,149.8859,1.318975,5.554456,0,0,0.001742333
4.0247,20.84266,0,151.1369,1.318748,5.554561,0,0,0.001733938
4.0414,21.12137,0,152.3931,1.318525,5.554665,0,0,0.001725212
4.0581,21.40215,0,153.6544,1.318305,5.55477,0,0,0.001716156
4.0748,21.68501,0,154.921,1.318088,5.554874,0,0,0.001706769
4.0915,21.96995,0,156.1928,1.317875,5.554978,0,0,0.001697051
4.1082,22.25697,0,157.4697,1.317665,5.555082,0,0,0.001687004
4.1249,22.54608,0,158.7519,1.317459,5.555187,0,0,0.001676626
4.1416,22.83726,0,160.0393,1.317255,5.555291,0,0,0.001665917
4.1583,23.13054,0,161.3318,1.317055,5.555395,0,0,0.001654879
4.175,23.4259,0,162.6296,1.316858,5.555499,0,0,0.001643511
4.1917,23.72335,0,163.9326,1.316664,5.555603,0,0,0.001631813
4.2084,24.02289,0,165.2408,1.316473,5.555707,0,0,0.001619786
4.2251,24.32452,0,166.5541,1.316285,5.555811,0,0,0.001607429
4.2418,24.62825,0,167.8727,1.316099,5.555915,0,0,0.001594744
4.2585,24.93407,0,169.1965,1.315917,5.556019,0,0,0.001581729
4.2752,25.24199,0,170.5255,1.315738,5.556122,0,0,0.001568386
4.2919,25.552,0,171.8597,1.315561,5.556226,0,0,0.001554715
4.3086,25.86412,0,173.1991,1.315387,5.55633,0,0,0.001540716
4.3253,26.17834,0,174.5437,1.315216,5.556434,0,0,0.001526389
4.342,26.49465,0,175.8935,1.315047,5.556537,0,0,0.001511735
4.3587,26.81307,0,177.2485,1.314881,5.556641,0,0,0.001496754
4.3754,27.1336,0,178.6087,1.314718,5.556744,0,0,0.001481447
4.3921,27.45623,0,179.9742,1.314557,5.556848,0,0,0.001465956
4.4088,27.78097,0,181.3448,1.314399,5.556951,0,0,0.001450143
4.4255,28.10782,0,182.7206,1.314243,5.557055,0,0,0.001433998
4.4422,28.43677,0,184.1017,1.314089,5.557158,0,0,0.001417522
4.4589,28.76784,0,185.4879,1.313938,5.557261,0,0,0.001400716
4.4756,29.10102,0,186.8794,1.313789,5.557364,0,0,0.001383579
4.4923,29.43631,0,188.2761,1.313643,5.557467,0,0,0.001366112
4.509,29.77371,0,189.678,1.313499,5.55757,0,0,0.001348316
4.5257,30.11324,0,191.0851,1.313357,5.557673,0,0,0.001330191
4.5424,30.45487,0,192.4974,1.313217,5.557776,0,0,0.001311739
4.5591,30.79862,0,193.9149,1.31308,5.557879,0,0,0.001292959
4.5758,31.1445,0,195.3376,1.312945,5.557982,0,0,0.001273851
4.5925,31.49248,0,196.7656,1.312811,5.558085,0,0,0.001254418
4.6092,31.84259,0,198.1987,1.31268,5.558188,0,0,0.001234659
4.6259,32.19482,0,199.6371,1.312551,5.55829,0,0,0.001214575
4.6426,32.54918,0,201.0807,1.312424,5.558393,0,0,0.001194166
4.6593,32.90565,0,202.5295,1.312299,5.558496,0,0,0.001173434
4.676,33.26425,0,203.9835,1.312176,5.558598,0,0,0.001152378
4.6927,33.62497,0,205.4427,1.312055,5.558701,0,0,0.001131
4.7094,33.98782,0,206.9072,1.311935,5.558804,0,0,0.0011093
4.7261,34.35279,0,208.3768,1.311818,5.558906,0,0,0.001087279
4.7428,34.71989,0,209.8517,1.311702,5.559008,0,0,0.001064938
4.7595,35.08911,0,211.3318,1.311588,5.559111,0,0,0.001042277
4.7762,35.46046,0,212.8171,1.311476,5.559213,0,0,0.001019297
4.7929,35.83395,0,214.3077,1.311366,5.559315,0,0,0.000995999
4.8096,36.20956,0,215.8034,1.311257,5.559417,0,0,0.0009723833
4.8263,36.5873,0,217.3044,1.311151,5.559519,0,0,0.000948451
4.843,36.96717,0,218.8106,1.311045,5.559622,0,0,0.0009242027
4.8597,37.34918,0,220.322,1.310942,5.559723,0,0,0.0008996393
4.8764,37.73331,0,221.8386,1.31084,5.559825,0,0,0.0008747614
4.8931,38.11958,0,223.3605,1.31074,5.559927,0,0,0.0008495701
4.9098,38.50798,0,224.8876,1.310641,5.56003,0,0,0.0008240659
4.9265,38.89852,0,226.4199,1.310544,5.560131,0,0,0.0007982497
4.9432,39.29119,0,227.9574,1.310448,5.560233,0,0,0.0007721224
4.9599,39.68599,0,229.5002,1.310354,5.560335,0,0,0.0007456848
4.9766,40.08293,0,231.0481,1.310261,5.560436,0,0,0.0007189377
4.9933,40.482,0,232.6013,1.31017,5.560538,0,0,0.000691882
5.01,40.88321,0,234.1597,1.31008,5.56064,0,0,0.0006645186
5.0267,41.28656,0,235.7234,1.309992,5.560741,0,0,0.0006368481
5.0434,41.69205,0,237.2923,1.309905,5.560843,0,0,0.0006088717
5.0601,42.09967,0,238.8664,1.309819,5.560944,0,0,0.0005805901
5.0768,42.50943,0,240.4457,1.309735,5.561046,0,0,0.0005520043
5.0935,42.92132,0,242.0303,1.309652,5.561147,0,0,0.000523115
5.1102,43.33536,0,243.6201,1.30957,5.561248,0,0,0.0004939234
5.1269,43.75153,0,245.2151,1.30949,5.561349,0,0,0.0004644301
5.1436,44.16985,0,246.8153,1.309411,5.56145,0,0,0.0004346362
5.1603,44.5903,0,248.4208,1.309333,5.561552,0,0,0.0004045426
5.177,45.01289,0,250.0315,1.309257,5.561653,0,0,0.0003741502
5.1937,45.43763,0,251.6474,1.309181,5.561754,0,0,0.0003434599
5.2104,45.8645,0,253.2686,1.309107,5.561855,0,0,0.0003124728
5.2271,46.29352,0,254.895,1.309034,5.561955,0,0,0.0002811896
5.2438,46.72467,0,256.5266,1.308962,5.562057,0,0,0.0002496115
5.2605,47.15797,0,258.1635,1.308892,5.562158,0,0,0.0002177394
5.2772,47.59341,0,259.8056,1.308822,5.562258,0,0,0.0001855741
5.2939,48.03099,0,261.453,1.308754,5.562359,0,0,0.0001531168
5.3106,48.47071,0,263.1055,1.308686,5.56246,0,0,0.0001203683
5.3273,48.91257,0,264.7633,1.30862,5.562561,0,0,8.732975e-05
5.344,49.35658,0,266.4264,1.308555,5.562661,0,0,5.400206e-05
5.3607,49.80272,0,268.0947,1.30849,5.562761,0,0,2.038622e-05
5.3774,50.25101,0,269.7682,1.308427,5.562862,0,0,-1.351679e-05
5.3941,50.70144,0,271.447,1.308365,5.562962,0,0,-4.770588e-05
5.4108,51.15401,0,273.131,1.308304,5.563062,0,0,-8.21801e-05
5.4275,51.60873,0,274.8202,1.308244,5.563163,0,0,-0.0001169384
5.4442,52.06559,0,276.5147,1.308184,5.563263,0,0,-0.0001519798
5.4609,52.5246,0,278.2144,1.308126,5.563364,0,0,-0.0001873032
5.4776,52.98574,0,279.9193,1.308069,5.563464,0,0,-0.0002229077
5.4943,53.44903,0,281.6295,1.308012,5.563563,0,0,-0.0002587921
5.511,53.91446,0,283.345,1.307957,5.563663,0,0,-0.0002949555
5.5277,54.38203,0,285.0656,1.307902,5.563764,0,0,-0.0003313968
5.5444,54.85175,0,286.7916,1.307848,5.563864,0,0,-0.0003681148
5.5611,55.32361,0,288.5228,1.307795,5.563964,0,0,-0.0004051087
5.5778,55.79761,0,290.2592,1.307743,5.564064,0,0,-0.0004423773
5.5945,56.27376,0,292.0008,1.307692,5.564163,0,0,-0.0004799195
5.6112,56.75204,0,293.7477,1.307642,5.564263,0,0,-0.0005177343
5.6279,57.23248,0,295.4999,1.307592,5.564363,0,0,-0.0005558207
5.6446,57.71505,0,297.2573,1.307543,5.564462,0,0,-0.0005941775
5.6613,58.19976,0,299.0199,1.307495,5.564562,0,0,-0.0006328036
5.678,58.68662,0,300.7878,1.307448,5.564662,0,0,-0.0006723477
5.6947,59.17562,0,302.5609,1.307402,5.564761,0,0,-0.0007124609
5.7114,59.66677,0,304.3393,1.307356,5.56486,0,0,-0.0007528415
5.7281,60.16005,0,306.123,1.307311,5.56496,0,0,-0.0007934881
5.7448,60.65548,0,307.9118,1.307267,5.565059,0,0,-0.0008343994
5.7615,61.15305,0,309.706,1.307223,5.565158,0,0,-0.0008755744
5.7782,61.65276,0,311.5054,1.30718,5.565258,0,0,-0.0009170115
5.7949,62.15461,0,313.31,1.307138,5.565357,0,0,-0.0009587096
5.8116,62.6586,0,315.1199,1.307097,5.565456,0,0,-0.001000667
5.8283,63.16474,0,316.9351,1.307056,5.565555,0,0,-0.001042883
5.845,63.67301,0,318.7555,1.307016,5.565654,0,0,-0.001085356
5.8617,64.18343,0,320.5811,1.306977,5.565753,0,0,-0.001128085
5.8784,64.69598,0,322.412,1.306938,5.565852,0,0,-0.001171068
5.8951,65.21068,0,324.2482,1.3069,5.565951,0,0,-0.001214304
5.9118,65.72752,0,326.0896,1.306862,5.56605,0,0,-0.001257792
5.9285,66.24649,0,327.9362,1.306825,5.566148,0,0,-0.001301531
5.9452,66.76761,0,329.7882,1.306789,5.566247,0,0,-0.001345518
5.9619,67.29086,0,331.6454,1.306753,5.566346,0,0,-0.001389766
5.9786,67.81625,0,333.5078,1.306718,5.566444,0,0,-0.001434307
5.9953,68.34379,0,335.3755,1.306684,5.566543,0,0,-0.001479094
6.012,68.87346,0,337.2485,1.30665,5.566641,0,0,-0.001524125
