time_s,pos_x_m,pos_y_m,pos_z_m,pitch_rad,cg_body_x_m,cg_body_y_m,cg_body_z_m,nozzle_angle_rad
7.46,12.60331,0,129.7017,1.558627,5.574981,0,0,-0.009393553
7.47,12.642,0,130.0627,1.558397,5.575037,0,0,-0.009359048
7.48,12.6807,0,130.4241,1.558165,5.575094,0,0,-0.00932439
7.49,12.71942,0,130.7861,1.557931,5.57515,0,0,-0.009289581
7.5,12.75816,0,131.1487,1.557694,5.575206,0,0,-0.009254625
7.51,12.79692,0,131.5118,1.557454,5.575262,0,0,-0.00921952
7.52,12.8357,0,131.8754,1.557213,5.575318,0,0,-0.009184269
7.53,12.8745,0,132.2396,1.556968,5.575374,0,0,-0.009148874
7.54,12.91331,0,132.6043,1.556721,5.57543,0,0,-0.009113333
7.55,12.95215,0,132.9696,1.556472,5.575486,0,0,-0.009077649
7.56,12.99101,0,133.3354,1.556221,5.575542,0,0,-0.009041825
7.57,13.02988,0,133.7017,1.555966,5.575598,0,0,-0.009005861
7.58,13.06878,0,134.0686,1.55571,5.575654,0,0,-0.008969757
7.59,13.1077,0,134.436,1.555451,5.57571,0,0,-0.008933514
7.6,13.14664,0,134.804,1.55519,5.575766,0,0,-0.008897136
7.61,13.1856,0,135.1725,1.554926,5.575822,0,0,-0.008860621
7.62,13.22459,0,135.5415,1.55466,5.575878,0,0,-0.008823972
7.63,13.2636,0,135.9111,1.554392,5.575933,0,0,-0.008787189
7.64,13.30263,0,136.2813,1.554121,5.57599,0,0,-0.008750273
7.65,13.34168,0,136.6519,1.553848,5.576046,0,0,-0.008713227
7.66,13.38076,0,137.0232,1.553573,5.576101,0,0,-0.008676051
7.67,13.41987,0,137.3949,1.553296,5.576157,0,0,-0.008638745
7.68,13.459,0,137.7672,1.553016,5.576213,0,0,-0.008601312
7.69,13.49815,0,138.1401,1.552734,5.576269,0,0,-0.008563751
7.7,13.53733,0,138.5135,1.552449,5.576324,0,0,-0.008526065
7.71,13.57654,0,138.8874,1.552163,5.57638,0,0,-0.008488255
7.72,13.61577,0,139.2619,1.551874,5.576436,0,0,-0.008450321
7.73,13.65503,0,139.6369,1.551583,5.576491,0,0,-0.008412264
7.74,13.69432,0,140.0125,1.55129,5.576547,0,0,-0.008374088
7.75,13.73364,0,140.3886,1.550995,5.576602,0,0,-0.008335789
7.76,13.77298,0,140.7652,1.550697,5.576658,0,0,-0.008297371
7.77,13.81236,0,141.1424,1.550397,5.576714,0,0,-0.008258834
7.78,13.85176,0,141.5202,1.550096,5.576769,0,0,-0.008220181
7.79,13.89119,0,141.8985,1.549791,5.576825,0,0,-0.008181412
7.8,13.93066,0,142.2773,1.549485,5.57688,0,0,-0.008142527
7.81,13.97015,0,142.6567,1.549177,5.576936,0,0,-0.008103529
7.82,14.00968,0,143.0366,1.548867,5.576992,0,0,-0.008064417
7.83,14.04923,0,143.4171,1.548554,5.577047,0,0,-0.008025194
7.84,14.08882,0,143.7981,1.54824,5.577102,0,0,-0.007985858
7.85,14.12845,0,144.1796,1.547923,5.577158,0,0,-0.007946413
7.86,14.1681,0,144.5618,1.547604,5.577213,0,0,-0.007906859
7.87,14.20779,0,144.9444,1.547284,5.577269,0,0,-0.007867197
7.88,14.24752,0,145.3276,1.546961,5.577324,0,0,-0.007827426
7.89,14.28727,0,145.7113,1.546636,5.577379,0,0,-0.00778755
7.9,14.32707,0,146.0956,1.546309,5.577435,0,0,-0.007747568
7.91,14.3669,0,146.4805,1.545981,5.57749,0,0,-0.007707482
7.92,14.40676,0,146.8658,1.54565,5.577545,0,0,-0.007667293
7.93,14.44666,0,147.2518,1.545317,5.5776,0,0,-0.007627001
7.94,14.4866,0,147.6382,1.544982,5.577656,0,0,-0.007586608
7.95,14.52658,0,148.0253,1.544646,5.577711,0,0,-0.007546114
7.96,14.5666,0,148.4128,1.544307,5.577766,0,0,-0.007505521
7.97,14.60665,0,148.8009,1.543967,5.577821,0,0,-0.007464828
7.98,14.64675,0,149.1896,1.543624,5.577877,0,0,-0.007424038
7.99,14.68688,0,149.5788,1.54328,5.577932,0,0,-0.007383151
8,14.72705,0,149.9686,1.542933,5.577987,0,0,-0.007342168
8.01,14.76727,0,150.3589,1.542585,5.578042,0,0,-0.00730109
8.02,14.80752,0,150.7497,1.542235,5.578097,0,0,-0.007259918
8.03,14.84782,0,151.1411,1.541883,5.578152,0,0,-0.007218653
8.04,14.88816,0,151.5331,1.54153,5.578207,0,0,-0.007177295
8.05,14.92854,0,151.9256,1.541174,5.578262,0,0,-0.007135844
8.06,14.96897,0,152.3186,1.540816,5.578317,0,0,-0.007094304
8.07,15.00944,0,152.7122,1.540457,5.578372,0,0,-0.007052674
8.08,15.04996,0,153.1063,1.540096,5.578427,0,0,-0.007010955
8.09,15.09052,0,153.501,1.539733,5.578482,0,0,-0.006969148
8.1,15.13113,0,153.8963,1.539368,5.578537,0,0,-0.006927254
8.11,15.17178,0,154.2921,1.539002,5.578592,0,0,-0.006885274
8.12,15.21248,0,154.6884,1.538634,5.578647,0,0,-0.006843208
8.13,15.25323,0,155.0853,1.538264,5.578702,0,0,-0.006801057
8.14,15.29403,0,155.4827,1.537892,5.578757,0,0,-0.006758823
8.15,15.33487,0,155.8807,1.537519,5.578812,0,0,-0.006716505
8.16,15.37576,0,156.2793,1.537143,5.578866,0,0,-0.006674106
8.17,15.41671,0,156.6783,1.536766,5.578921,0,0,-0.006631625
8.18,15.4577,0,157.078,1.536388,5.578976,0,0,-0.006589063
8.19,15.49875,0,157.4781,1.536007,5.579031,0,0,-0.006546422
8.2,15.53984,0,157.8789,1.535625,5.579085,0,0,-0.006503703
8.21,15.58099,0,158.2802,1.535242,5.57914,0,0,-0.006460904
8.22,15.62219,0,158.682,1.534856,5.579195,0,0,-0.006418028
8.23,15.66345,0,159.0844,1.534469,5.579249,0,0,-0.006375077
8.24,15.70476,0,159.4873,1.534081,5.579304,0,0,-0.00633205
8.25,15.74612,0,159.8908,1.53369,5.579359,0,0,-0.006288947
8.26,15.78754,0,160.2949,1.533298,5.579413,0,0,-0.006245771
8.27,15.82901,0,160.6994,1.532905,5.579468,0,0,-0.006202522
8.28,15.87054,0,161.1046,1.53251,5.579523,0,0,-0.0061592
8.29,15.91213,0,161.5103,1.532113,5.579577,0,0,-0.006115805
8.3,15.95377,0,161.9165,1.531715,5.579632,0,0,-0.00607234
8.31,15.99548,0,162.3233,1.531315,5.579686,0,0,-0.006028806
8.32,16.03724,0,162.7307,1.530913,5.579741,0,0,-0.005985202
8.33,16.07906,0,163.1386,1.53051,5.579795,0,0,-0.005941528
8.34,16.12094,0,163.547,1.530106,5.57985,0,0,-0.005897787
8.35,16.16288,0,163.956,1.5297,5.579904,0,0,-0.005853979
8.36,16.20489,0,164.3656,1.529292,5.579958,0,0,-0.005810105
8.37,16.24695,0,164.7757,1.528883,5.580013,0,0,-0.005766165
8.38,16.28908,0,165.1863,1.528472,5.580067,0,0,-0.00572216
8.39,16.33127,0,165.5976,1.52806,5.580122,0,0,-0.00567809
8.4,16.37353,0,166.0093,1.527646,5.580176,0,0,-0.005633959
8.41,16.41585,0,166.4216,1.527231,5.58023,0,0,-0.005589763
8.42,16.45823,0,166.8345,1.526815,5.580285,0,0,-0.005545504
8.43,16.50068,0,167.2479,1.526397,5.580339,0,0,-0.005501187
8.44,16.5432,0,167.6619,1.525977,5.580393,0,0,-0.005456808
8.45,16.58578,0,168.0764,1.525556,5.580447,0,0,-0.005412369
8.46,16.62843,0,168.4915,1.525134,5.580502,0,0,-0.005367871
8.47,16.67115,0,168.9072,1.52471,5.580555,0,0,-0.005323315
8.48,16.71394,0,169.3234,1.524285,5.58061,0,0,-0.0052787
8.49,16.7568,0,169.7401,1.523858,5.580664,0,0,-0.00523403
8.5,16.79973,0,170.1574,1.52343,5.580718,0,0,-0.005189303
8.51,16.84273,0,170.5753,1.523001,5.580772,0,0,-0.00514452
8.52,16.8858,0,170.9937,1.52257,5.580826,0,0,-0.005099683
8.53,16.92894,0,171.4126,1.522138,5.58088,0,0,-0.005054791
8.54,16.97216,0,171.8322,1.521704,5.580935,0,0,-0.005009845
8.55,17.01545,0,172.2522,1.521269,5.580988,0,0,-0.004964848
8.56,17.05882,0,172.6729,1.520833,5.581042,0,0,-0.004919798
8.57,17.10226,0,173.094,1.520396,5.581097,0,0,-0.004874696
8.58,17.14577,0,173.5158,1.519957,5.581151,0,0,-0.004829544
8.59,17.18937,0,173.9381,1.519517,5.581204,0,0,-0.004784341
8.6,17.23303,0,174.3609,1.519075,5.581258,0,0,-0.004739089
8.61,17.27678,0,174.7843,1.518632,5.581312,0,0,-0.004693789
8.62,17.32061,0,175.2083,1.518188,5.581366,0,0,-0.004648441
8.63,17.36451,0,175.6328,1.517743,5.58142,0,0,-0.004603044
8.64,17.4085,0,176.0578,1.517296,5.581474,0,0,-0.004557602
8.65,17.45256,0,176.4835,1.516848,5.581528,0,0,-0.004512114
8.66,17.49671,0,176.9097,1.516399,5.581582,0,0,-0.004466579
8.67,17.54094,0,177.3364,1.515949,5.581635,0,0,-0.004421
8.68,17.58525,0,177.7637,1.515497,5.581689,0,0,-0.004375377
8.69,17.62964,0,178.1915,1.515045,5.581743,0,0,-0.00432971
8.7,17.67412,0,178.6199,1.514591,5.581796,0,0,-0.004284001
8.71,17.71869,0,179.0489,1.514135,5.58185,0,0,-0.004238249
8.72,17.76333,0,179.4784,1.513679,5.581904,0,0,-0.004192456
8.73,17.80807,0,179.9085,1.513221,5.581957,0,0,-0.004146622
8.74,17.85289,0,180.3391,1.512762,5.582011,0,0,-0.004100748
8.75,17.8978,0,180.7703,1.512302,5.582065,0,0,-0.004054833
8.76,17.9428,0,181.202,1.511841,5.582119,0,0,-0.004008881
8.77,17.98788,0,181.6343,1.511379,5.582172,0,0,-0.003962889
8.78,18.03306,0,182.0672,1.510915,5.582225,0,0,-0.003916859
8.79,18.07833,0,182.5006,1.510451,5.582279,0,0,-0.003870792
8.8,18.12369,0,182.9346,1.509985,5.582333,0,0,-0.00382469
8.81,18.16914,0,183.3691,1.509518,5.582386,0,0,-0.00377855
8.82,18.21468,0,183.8042,1.50905,5.582439,0,0,-0.003732376
8.83,18.26032,0,184.2399,1.508581,5.582493,0,0,-0.003686168
8.84,18.30605,0,184.6761,1.508111,5.582546,0,0,-0.003639924
8.85,18.35187,0,185.1128,1.507639,5.5826,0,0,-0.003593647
8.86,18.39779,0,185.5501,1.507167,5.582653,0,0,-0.003547338
8.87,18.44381,0,185.988,1.506693,5.582706,0,0,-0.003500995
8.88,18.48993,0,186.4265,1.506219,5.58276,0,0,-0.003454622
8.89,18.53614,0,186.8654,1.505743,5.582813,0,0,-0.003408217
8.9,18.58245,0,187.305,1.505267,5.582867,0,0,-0.003361782
8.91,18.62886,0,187.7451,1.504789,5.58292,0,0,-0.003315317
8.92,18.67537,0,188.1858,1.50431,5.582973,0,0,-0.003268822
8.93,18.72198,0,188.627,1.50383,5.583026,0,0,-0.003222298
8.94,18.76869,0,189.0688,1.503349,5.583079,0,0,-0.003175748
8.95,18.81551,0,189.5112,1.502868,5.583133,0,0,-0.003129168
8.96,18.86243,0,189.9541,1.502385,5.583186,0,0,-0.003082561
8.97,18.90945,0,190.3975,1.501901,5.583239,0,0,-0.00303593
8.98,18.95658,0,190.8416,1.501416,5.583292,0,0,-0.002989271
8.99,19.00381,0,191.2861,1.50093,5.583345,0,0,-0.002942587
9,19.05115,0,191.7313,1.500443,5.583398,0,0,-0.002895878
9.01,19.09859,0,192.177,1.499956,5.583452,0,0,-0.002849146
9.02,19.14614,0,192.6232,1.499467,5.583505,0,0,-0.00280239
9.03,19.1938,0,193.0701,1.498977,5.583558,0,0,-0.002755611
9.04,19.24157,0,193.5174,1.498487,5.583611,0,0,-0.002708809
9.05,19.28945,0,193.9654,1.497995,5.583663,0,0,-0.002661985
9.06,19.33744,0,194.4139,1.497502,5.583717,0,0,-0.002615141
9.07,19.38555,0,194.8629,1.497009,5.58377,0,0,-0.002568275
9.08,19.43376,0,195.3126,1.496515,5.583823,0,0,-0.002521388
9.09,19.48209,0,195.7628,1.496019,5.583876,0,0,-0.002474483
9.1,19.53053,0,196.2135,1.495523,5.583929,0,0,-0.002427559
9.11,19.57908,0,196.6648,1.495026,5.583981,0,0,-0.002380615
9.12,19.62775,0,197.1167,1.494528,5.584034,0,0,-0.002333654
9.13,19.67654,0,197.5691,1.494029,5.584087,0,0,-0.002286675
9.14,19.72545,0,198.0221,1.493529,5.58414,0,0,-0.002239679
9.15,19.77447,0,198.4756,1.493029,5.584193,0,0,-0.002192667
9.16,19.82361,0,198.9297,1.492527,5.584245,0,0,-0.002145639
9.17,19.87287,0,199.3844,1.492025,5.584298,0,0,-0.002098595
9.18,19.92225,0,199.8396,1.491522,5.584351,0,0,-0.002051536
9.19,19.97175,0,200.2954,1.491018,5.584404,0,0,-0.002004464
9.2,20.02137,0,200.7518,1.490513,5.584456,0,0,-0.001957378
9.21,20.07111,0,201.2087,1.490007,5.584509,0,0,-0.001910278
9.22,20.12098,0,201.6662,1.489501,5.584561,0,0,-0.001863166
9.23,20.17097,0,202.1242,1.488993,5.584614,0,0,-0.001816042
9.24,20.22109,0,202.5828,1.488485,5.584667,0,0,-0.001768905
9.25,20.27133,0,203.042,1.487976,5.584719,0,0,-0.001721758
9.26,20.3217,0,203.5017,1.487467,5.584772,0,0,-0.0016746
9.27,20.3722,0,203.962,1.486956,5.584825,0,0,-0.001627433
9.28,20.42282,0,204.4228,1.486445,5.584877,0,0,-0.001580255
9.29,20.47357,0,204.8842,1.485933,5.584929,0,0,-0.001533069
9.3,20.52446,0,205.3462,1.48542,5.584982,0,0,-0.001485873
9.31,20.57547,0,205.8087,1.484906,5.585034,0,0,-0.001438671
9.32,20.62661,0,206.2718,1.484392,5.585087,0,0,-0.00139146
9.33,20.67789,0,206.7355,1.483877,5.585139,0,0,-0.001344242
9.34,20.7293,0,207.1997,1.483361,5.585192,0,0,-0.001297018
9.35,20.78084,0,207.6645,1.482844,5.585244,0,0,-0.001249788
9.36,20.83252,0,208.1298,1.482327,5.585296,0,0,-0.001202552
9.37,20.88433,0,208.5957,1.481809,5.585349,0,0,-0.001155312
9.38,20.93628,0,209.0622,1.48129,5.585401,0,0,-0.001108067
9.39,20.98837,0,209.5293,1.480771,5.585454,0,0,-0.001060818
9.4,21.04059,0,209.9968,1.480251,5.585505,0,0,-0.001013565
9.41,21.09295,0,210.465,1.47973,5.585558,0,0,-0.0009663096
9.42,21.14545,0,210.9337,1.479208,5.58561,0,0,-0.0009190512
9.43,21.19809,0,211.403,1.478686,5.585662,0,0,-0.0008717909
9.44,21.25088,0,211.8729,1.478163,5.585714,0,0,-0.0008245294
9.45,21.3038,0,212.3433,1.47764,5.585767,0,0,-0.0007772667
9.46,21.35687,0,212.8143,1.477116,5.585819,0,0,-0.0007300031
9.47,21.41008,0,213.2858,1.476591,5.585871,0,0,-0.0006827395
9.48,21.46343,0,213.7579,1.476065,5.585923,0,0,-0.0006354766
9.49,21.51693,0,214.2306,1.475539,5.585975,0,0,-0.0005882147
9.5,21.57058,0,214.7038,1.475012,5.586027,0,0,-0.0005409537
9.51,21.62437,0,215.1776,1.474485,5.586079,0,0,-0.0004936944
9.52,21.67831,0,215.6519,1.473957,5.586131,0,0,-0.0004464381
9.53,21.7324,0,216.1269,1.473428,5.586183,0,0,-0.0003991844
9.54,21.78664,0,216.6024,1.472899,5.586235,0,0,-0.0003519335
9.55,21.84103,0,217.0784,1.472369,5.586287,0,0,-0.0003046867
9.56,21.89557,0,217.555,1.471838,5.586339,0,0,-0.0002574442
9.57,21.95026,0,218.0322,1.471307,5.586391,0,0,-0.0002102061
9.58,22.0051,0,218.5099,1.470775,5.586443,0,0,-0.0001629732
9.59,22.0601,0,218.9883,1.470243,5.586495,0,0,-0.0001157462
9.6,22.11525,0,219.4671,1.46971,5.586546,0,0,-6.852506e-05
9.61,22.17056,0,219.9466,1.469177,5.586598,0,0,-2.131073e-05
9.62,22.22602,0,220.4266,1.468643,5.58665,0,0,2.589706e-05
9.63,22.28164,0,220.9071,1.468108,5.586702,0,0,7.309725e-05
9.64,22.33742,0,221.3883,1.467573,5.586754,0,0,0.0001202891
9.65,22.39336,0,221.87,1.467037,5.586805,0,0,0.0001674731
9.66,22.44945,0,222.3522,1.466501,5.586857,0,0,0.0002146483
9.67,22.50571,0,222.8351,1.465964,5.586909,0,0,0.0002618135
9.68,22.56212,0,223.3184,1.465427,5.586961,0,0,0.0003089693
9.69,22.6187,0,223.8024,1.464889,5.587012,0,0,0.0003561152
9.7,22.67545,0,224.2869,1.464351,5.587064,0,0,0.0004032501
9.71,22.73235,0,224.772,1.463812,5.587116,0,0,0.0004503739
9.72,22.78942,0,225.2576,1.463272,5.587167,0,0,0.0004974862
9.73,22.84666,0,225.7439,1.462732,5.587219,0,0,0.0005445865
9.74,22.90406,0,226.2307,1.462192,5.58727,0,0,0.0005916744
9.75,22.96163,0,226.718,1.461651,5.587322,0,0,0.0006387495
9.76,23.01936,0,227.2059,1.46111,5.587373,0,0,0.0006858108
9.77,23.07727,0,227.6944,1.460568,5.587425,0,0,0.0007328587
9.78,23.13534,0,228.1834,1.460025,5.587476,0,0,0.0007798926
9.79,23.19359,0,228.673,1.459483,5.587528,0,0,0.0008269113
9.8,23.25201,0,229.1632,1.458939,5.587579,0,0,0.000873915
9.81,23.3106,0,229.654,1.458395,5.587631,0,0,0.0009209035
9.82,23.36936,0,230.1453,1.457851,5.587682,0,0,0.0009678758
9.83,23.4283,0,230.6371,1.457307,5.587733,0,0,0.001014831
9.84,23.48741,0,231.1296,1.456761,5.587785,0,0,0.001061771
9.85,23.54669,0,231.6226,1.456216,5.587836,0,0,0.001108692
9.86,23.60616,0,232.1161,1.45567,5.587887,0,0,0.001155596
9.87,23.6658,0,232.6103,1.455123,5.587939,0,0,0.001202482
9.88,23.72562,0,233.105,1.454577,5.58799,0,0,0.00124935
9.89,23.78561,0,233.6003,1.454029,5.588041,0,0,0.001296198
9.9,23.84579,0,234.0961,1.453482,5.588092,0,0,0.001343027
9.91,23.90615,0,234.5925,1.452934,5.588143,0,0,0.001389836
9.92,23.96669,0,235.0894,1.452385,5.588195,0,0,0.001436625
9.93,24.02742,0,235.587,1.451836,5.588246,0,0,0.001483393
9.94,24.08832,0,236.0851,1.451287,5.588297,0,0,0.00153014
9.95,24.14941,0,236.5838,1.450737,5.588348,0,0,0.001576865
9.96,24.21069,0,237.083,1.450187,5.588399,0,0,0.001623569
9.97,24.27215,0,237.5828,1.449636,5.58845,0,0,0.00167025
9.98,24.3338,0,238.0831,1.449086,5.588501,0,0,0.001716908
9.99,24.39564,0,238.5841,1.448534,5.588552,0,0,0.001763543
10,24.45767,0,239.0856,1.447983,5.588603,0,0,0.001810155
10.01,24.51988,0,239.5876,1.447431,5.588654,0,0,0.001856742
10.02,24.58229,0,240.0903,1.446879,5.588705,0,0,0.001903305
10.03,24.64489,0,240.5935,1.446326,5.588756,0,0,0.001949843
10.04,24.70768,0,241.0972,1.445773,5.588807,0,0,0.001996356
10.05,24.77066,0,241.6016,1.44522,5.588858,0,0,0.002042843
10.06,24.83384,0,242.1065,1.444666,5.588909,0,0,0.002089304
10.07,24.89721,0,242.612,1.444112,5.58896,0,0,0.002135738
10.08,24.96078,0,243.118,1.443557,5.58901,0,0,0.002182147
10.09,25.02454,0,243.6246,1.443003,5.589061,0,0,0.002228527
10.1,25.0885,0,244.1318,1.442448,5.589112,0,0,0.002274879
10.11,25.15266,0,244.6395,1.441893,5.589163,0,0,0.002321204
10.12,25.21702,0,245.1478,1.441337,5.589213,0,0,0.0023675
10.13,25.28158,0,245.6567,1.440781,5.589264,0,0,0.002413767
10.14,25.34634,0,246.1661,1.440225,5.589315,0,0,0.002460005
10.15,25.4113,0,246.6761,1.439668,5.589365,0,0,0.002506213
10.16,25.47647,0,247.1867,1.439111,5.589417,0,0,0.002552391
10.17,25.54184,0,247.6978,1.438554,5.589467,0,0,0.002598538
10.18,25.60741,0,248.2095,1.437997,5.589518,0,0,0.002644655
10.19,25.67319,0,248.7218,1.437439,5.589568,0,0,0.00269074
10.2,25.73918,0,249.2346,1.436881,5.589619,0,0,0.002736794
10.21,25.80537,0,249.748,1.436323,5.589669,0,0,0.002782815
10.22,25.87177,0,250.262,1.435765,5.58972,0,0,0.002828804
10.23,25.93838,0,250.7766,1.435206,5.58977,0,0,0.00287476
10.24,26.0052,0,251.2917,1.434647,5.589821,0,0,0.002920683
10.25,26.07223,0,251.8074,1.434088,5.589871,0,0,0.002966572
10.26,26.13947,0,252.3236,1.433528,5.589922,0,0,0.003012428
10.27,26.20693,0,252.8404,1.432968,5.589972,0,0,0.003058249
10.28,26.2746,0,253.3578,1.432409,5.590023,0,0,0.003104035
10.29,26.34248,0,253.8757,1.431848,5.590073,0,0,0.003149786
10.3,26.41058,0,254.3943,1.431288,5.590123,0,0,0.003195501
10.31,26.47889,0,254.9134,1.430727,5.590174,0,0,0.00324118
10.32,26.54742,0,255.433,1.430166,5.590224,0,0,0.003286823
10.33,26.61617,0,255.9532,1.429605,5.590274,0,0,0.003332429
10.34,26.68514,0,256.474,1.429044,5.590324,0,0,0.003377999
10.35,26.75433,0,256.9954,1.428483,5.590375,0,0,0.003423531
10.36,26.82373,0,257.5173,1.427921,5.590425,0,0,0.003469025
10.37,26.89336,0,258.0398,1.427359,5.590475,0,0,0.00351448
10.38,26.96321,0,258.5629,1.426797,5.590525,0,0,0.003559897
10.39,27.03329,0,259.0865,1.426235,5.590576,0,0,0.003605276
10.4,27.10359,0,259.6107,1.425672,5.590626,0,0,0.003650614
10.41,27.17412,0,260.1354,1.42511,5.590676,0,0,0.003695914
10.42,27.24487,0,260.6608,1.424547,5.590726,0,0,0.003741173
10.43,27.31584,0,261.1867,1.423984,5.590776,0,0,0.003786391
10.44,27.38705,0,261.7132,1.42342,5.590826,0,0,0.003831569
10.45,27.45848,0,262.2402,1.422857,5.590876,0,0,0.003876706
10.46,27.53015,0,262.7678,1.422294,5.590926,0,0,0.003921801
10.47,27.60204,0,263.296,1.42173,5.590976,0,0,0.003966854
10.48,27.67417,0,263.8247,1.421166,5.591026,0,0,0.004011865
10.49,27.74652,0,264.354,1.420602,5.591076,0,0,0.004056833
10.5,27.81912,0,264.8839,1.420038,5.591126,0,0,0.004101758
10.51,27.89194,0,265.4144,1.419474,5.591176,0,0,0.00414664
10.52,27.965,0,265.9454,1.418909,5.591226,0,0,0.004191478
10.53,28.0383,0,266.477,1.418345,5.591276,0,0,0.004236272
10.54,28.11183,0,267.0091,1.41778,5.591325,0,0,0.004281022
10.55,28.1856,0,267.5418,1.417215,5.591375,0,0,0.004325726
10.56,28.25961,0,268.0751,1.41665,5.591425,0,0,0.004370386
10.57,28.33386,0,268.609,1.416085,5.591475,0,0,0.004414999
10.58,28.40835,0,269.1434,1.41552,5.591525,0,0,0.004459568
10.59,28.48308,0,269.6784,1.414955,5.591574,0,0,0.00450409
10.6,28.55805,0,270.214,1.414389,5.591624,0,0,0.004548565
10.61,28.63327,0,270.7501,1.413824,5.591673,0,0,0.004592993
10.62,28.70873,0,271.2868,1.413258,5.591723,0,0,0.004637375
10.63,28.78443,0,271.824,1.412692,5.591773,0,0,0.004681708
10.64,28.86038,0,272.3619,1.412127,5.591823,0,0,0.004725992
10.65,28.93658,0,272.9003,1.411561,5.591872,0,0,0.00477023
10.66,29.01303,0,273.4393,1.410995,5.591922,0,0,0.004814418
10.67,29.08972,0,273.9788,1.410429,5.591971,0,0,0.004858557
10.68,29.16666,0,274.5189,1.409862,5.592021,0,0,0.004902646
10.69,29.24385,0,275.0596,1.409296,5.59207,0,0,0.004946687
10.7,29.3213,0,275.6008,1.40873,5.59212,0,0,0.004990677
10.71,29.399,0,276.1426,1.408164,5.592169,0,0,0.005034616
10.72,29.47695,0,276.685,1.407597,5.592218,0,0,0.005078505
10.73,29.55515,0,277.228,1.407031,5.592268,0,0,0.005122343
10.74,29.63361,0,277.7715,1.406464,5.592318,0,0,0.005166129
10.75,29.71232,0,278.3156,1.405897,5.592367,0,0,0.005209864
10.76,29.79129,0,278.8602,1.405331,5.592416,0,0,0.005253545
10.77,29.87052,0,279.4055,1.404764,5.592465,0,0,0.005297174
10.78,29.95001,0,279.9513,1.404197,5.592515,0,0,0.005340752
10.79,30.02976,0,280.4976,1.40363,5.592564,0,0,0.005384275
10.8,30.10976,0,281.0446,1.403064,5.592613,0,0,0.005427745
10.81,30.19003,0,281.592,1.402497,5.592663,0,0,0.005471162
10.82,30.27056,0,282.1401,1.40193,5.592712,0,0,0.005514524
10.83,30.35135,0,282.6888,1.401363,5.592761,0,0,0.005557831
10.84,30.43241,0,283.238,1.400796,5.59281,0,0,0.005601084
10.85,30.51373,0,283.7878,1.400229,5.592859,0,0,0.005644281
10.86,30.59532,0,284.3381,1.399662,5.592908,0,0,0.005687424
10.87,30.67718,0,284.889,1.399095,5.592957,0,0,0.00573051
10.88,30.7593,0,285.4405,1.398528,5.593007,0,0,0.005773539
10.89,30.84169,0,285.9925,1.397961,5.593056,0,0,0.005816513
10.9,30.92435,0,286.5451,1.397393,5.593105,0,0,0.00585943
10.91,31.00728,0,287.0983,1.396826,5.593154,0,0,0.005902288
10.92,31.09048,0,287.6521,1.396259,5.593203,0,0,0.005945091
10.93,31.17396,0,288.2064,1.395692,5.593252,0,0,0.005987836
10.94,31.2577,0,288.7613,1.395125,5.593301,0,0,0.006030521
10.95,31.34173,0,289.3167,1.394558,5.59335,0,0,0.006073148
10.96,31.42602,0,289.8728,1.393991,5.593399,0,0,0.006115718
10.97,31.51059,0,290.4294,1.393424,5.593448,0,0,0.006158228
10.98,31.59544,0,290.9865,1.392857,5.593496,0,0,0.006200677
10.99,31.68057,0,291.5443,1.39229,5.593545,0,0,0.006243068
11,31.76597,0,292.1025,1.391723,5.593594,0,0,0.006285398
11.01,31.85166,0,292.6614,1.391156,5.593643,0,0,0.006327668
11.02,31.93762,0,293.2209,1.390589,5.593692,0,0,0.006369878
11.03,32.02386,0,293.7809,1.390022,5.59374,0,0,0.006412025
11.04,32.11039,0,294.3414,1.389455,5.593789,0,0,0.006454112
11.05,32.1972,0,294.9026,1.388889,5.593838,0,0,0.006496137
11.06,32.2843,0,295.4643,1.388322,5.593886,0,0,0.0065381
11.07,32.37168,0,296.0266,1.387755,5.593935,0,0,0.006580001
11.08,32.45934,0,296.5894,1.387189,5.593984,0,0,0.006621839
11.09,32.54729,0,297.1528,1.386622,5.594032,0,0,0.006663614
11.1,32.63553,0,297.7168,1.386055,5.594081,0,0,0.006705326
11.11,32.72406,0,298.2814,1.385489,5.59413,0,0,0.006746976
11.12,32.81288,0,298.8465,1.384922,5.594178,0,0,0.00678856
11.13,32.90199,0,299.4122,1.384356,5.594227,0,0,0.00683008
11.14,32.99139,0,299.9784,1.38379,5.594275,0,0,0.006871537
11.15,33.08108,0,300.5453,1.383224,5.594324,0,0,0.006912927
11.16,33.17106,0,301.1126,1.382657,5.594372,0,0,0.006954253
11.17,33.26134,0,301.6806,1.382091,5.594421,0,0,0.006995514
11.18,33.35191,0,302.2491,1.381525,5.594469,0,0,0.007036709
11.19,33.44278,0,302.8182,1.380959,5.594518,0,0,0.007077838
11.2,33.53395,0,303.3879,1.380393,5.594566,0,0,0.0071189
11.21,33.62541,0,303.9581,1.379828,5.594615,0,0,0.007159896
11.22,33.71717,0,304.5289,1.379262,5.594663,0,0,0.007200825
11.23,33.80923,0,305.1003,1.378696,5.594711,0,0,0.007241686
11.24,33.90159,0,305.6722,1.378131,5.594759,0,0,0.00728248
11.25,33.99426,0,306.2447,1.377565,5.594808,0,0,0.007323206
11.26,34.08722,0,306.8178,1.377,5.594856,0,0,0.007363865
